Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300706,0.0383,0.137841,-0.999999,4.7e-05,0.000253,-0.001286,-1,0.132057,-0.31745,0.318451,-0.462905,0.20792,-0.847922,-0.153354,-1,0.140707,-0.070523,0.23311,0.492026,0.056398,0.854301,-0.157795,-1,0.380589,0.038994,0.124116,,,,0.378015,-0.107665,0.132732,0.223292,0.038912,0.126121,0.298708,-0.10795,0.132885,0.299112,0.039207,0.124651,0.218735,0.195701,0.128303,0.298311,0.197702,0.129532,0.380893,0.197563,0.130672
0.008333,0.300675,0.038288,0.137826,-0.999999,5.4e-05,0.000305,-0.001289,-1,0.131936,-0.317513,0.318409,-0.462814,0.208044,-0.847956,-0.15327,-1,0.140556,-0.07051,0.233113,0.492031,0.055996,0.854249,-0.158204,-1,0.380559,0.038986,0.124128,,,,0.377984,-0.107665,0.132718,0.223249,0.038922,0.126112,0.298666,-0.107961,0.132904,0.299084,0.039193,0.124655,0.218693,0.195699,0.128324,0.298274,0.1977,0.129534,0.380863,0.197543,0.130669
0.012500,0.300636,0.0383,0.137859,-0.999999,5.5e-05,0.000266,-0.001268,-1,0.131752,-0.317558,0.31835,-0.462567,0.208213,-0.848053,-0.15325,-1,0.140399,-0.070468,0.23313,0.492034,0.055576,0.854204,-0.158585,-1,0.380523,0.038989,0.12414,,,,0.377937,-0.107648,0.132725,0.223222,0.038929,0.126125,0.298629,-0.107943,0.13293,0.299046,0.039205,0.124665,0.218658,0.195711,0.128326,0.298244,0.197717,0.129554,0.380827,0.197563,0.130679
0.016667,0.30062,0.03831,0.137842,-0.999999,5.5e-05,0.000299,-0.001255,-1,0.13161,-0.317599,0.318264,-0.462377,0.208387,-0.848116,-0.153239,-1,0.14028,-0.070398,0.233104,0.492045,0.055077,0.854174,-0.15889,-1,0.380517,0.038988,0.124135,,,,0.377911,-0.107647,0.132714,0.223204,0.038927,0.126102,0.298615,-0.107951,0.132926,0.299037,0.039212,0.124658,0.218657,0.195719,0.128321,0.298235,0.197718,0.129541,0.380817,0.197566,0.130669
0.020833,0.300617,0.038326,0.137845,-0.999999,5.8e-05,0.000286,-0.001251,-1,0.131459,-0.317629,0.318172,-0.462127,0.208602,-0.848201,-0.153227,-1,0.140179,-0.070307,0.233085,0.492003,0.054449,0.854175,-0.159228,-1,0.380513,0.039011,0.124139,,,,0.377893,-0.107616,0.132727,0.2232,0.038943,0.126103,0.29861,-0.107936,0.132927,0.299039,0.039225,0.124666,0.218656,0.195744,0.128332,0.29822,0.197746,0.129533,0.380826,0.197589,0.130679
0.025000,0.300628,0.038364,0.137819,-0.999999,0.000101,0.00034,-0.001139,-1,0.131315,-0.317663,0.318064,-0.461881,0.208819,-0.848282,-0.15323,-1,0.140112,-0.070194,0.233029,0.492014,0.054154,0.854192,-0.159204,-1,0.380526,0.039009,0.124115,,,,0.37789,-0.107613,0.132729,0.223207,0.03895,0.126091,0.298623,-0.107934,0.132912,0.299054,0.039226,0.124655,0.218676,0.195752,0.128328,0.298239,0.197754,0.129524,0.380842,0.197607,0.130671
0.029167,0.30063,0.038389,0.137858,-0.999999,8.7e-05,0.000251,-0.001115,-1,0.131131,-0.317683,0.317976,-0.461615,0.208998,-0.848375,-0.153269,-1,0.140032,-0.070067,0.232979,0.49203,0.053892,0.854217,-0.159108,-1,0.380519,0.039024,0.124125,,,,0.377887,-0.107597,0.132737,0.223207,0.038957,0.126097,0.298615,-0.107929,0.132921,0.299052,0.039237,0.124656,0.218667,0.19577,0.128333,0.298234,0.197781,0.12955,0.380841,0.197623,0.130691
0.033333,0.300613,0.038373,0.137844,-0.999999,7.7e-05,0.000302,-0.001134,-1,0.130964,-0.317692,0.317893,-0.461467,0.209189,-0.848398,-0.153326,-1,0.139966,-0.069942,0.23292,0.492069,0.053685,0.854246,-0.158903,-1,0.380509,0.039022,0.124135,,,,0.377879,-0.107597,0.132732,0.223201,0.038955,0.126087,0.298605,-0.107945,0.132903,0.29904,0.03923,0.124658,0.218653,0.195771,0.128345,0.298227,0.197775,0.12955,0.380832,0.19762,0.130688
0.037500,0.300592,0.038351,0.137861,-0.999999,5.5e-05,0.000288,-0.00122,-1,0.130754,-0.317686,0.317819,-0.461274,0.20937,-0.848443,-0.153412,-1,0.139897,-0.069787,0.232869,0.492094,0.053444,0.854298,-0.158625,-1,0.380488,0.039024,0.124144,,,,0.377864,-0.107601,0.132755,0.223184,0.038957,0.12611,0.298584,-0.107933,0.13293,0.299019,0.039234,0.124671,0.218639,0.195773,0.128353,0.298211,0.197776,0.129573,0.380809,0.197619,0.130698
0.041667,0.300584,0.038341,0.137848,-0.999999,4.3e-05,0.000338,-0.001222,-1,0.130577,-0.317687,0.317739,-0.461167,0.209549,-0.848445,-0.153477,-1,0.139843,-0.069637,0.23277,0.492114,0.053388,0.854379,-0.158146,-1,0.380482,0.03901,0.124153,,,,0.37787,-0.107621,0.132766,0.223176,0.038944,0.126109,0.298578,-0.107933,0.132935,0.299012,0.039229,0.124685,0.218643,0.195744,0.128361,0.298212,0.197752,0.129577,0.3808,0.197598,0.130707
0.045833,0.300591,0.038329,0.137881,-0.999999,5.8e-05,0.000298,-0.001233,-1,0.130384,-0.317689,0.317664,-0.460982,0.209686,-0.848503,-0.153528,-1,0.139801,-0.069482,0.232687,0.492123,0.053249,0.854467,-0.15769,-1,0.380484,0.039006,0.124174,,,,0.37788,-0.10764,0.132765,0.223169,0.038935,0.126128,0.298582,-0.107929,0.132955,0.29901,0.039223,0.124697,0.21864,0.195733,0.128371,0.298213,0.197731,0.129591,0.380798,0.197578,0.130719
