Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.012500,0.299934,0.039079,0.138159,-1.0,0.000327,1.6e-05,0.000654,-1,0.192861,0.36493,0.288286,-0.508528,-0.389462,-0.71909,0.269497,-1,-0.008279,0.177251,0.360766,-0.622083,0.099936,-0.763052,-0.144145,-1,0.377844,-0.107564,0.133261,0.225598,-0.107827,0.134025,0.380885,0.197809,0.131042,0.223103,0.038964,0.127164,0.218691,0.195941,0.128545,0.298237,0.197986,0.130248,0.298935,0.0392,0.125386,0.380402,0.039022,0.124402,0.298614,-0.107871,0.132839
0.016667,0.299932,0.039071,0.13816,-1.0,0.000333,3.1e-05,0.000645,-1,0.192861,0.364824,0.288354,-0.508667,-0.389921,-0.718802,0.269339,-1,-0.008337,0.177078,0.360785,-0.622374,0.099607,-0.762905,-0.143895,-1,0.377847,-0.107573,0.133265,0.225593,-0.107836,0.13403,0.380888,0.197803,0.131033,0.223101,0.038958,0.127171,0.218698,0.195939,0.128554,0.298238,0.197973,0.130252,0.298935,0.0392,0.12539,0.380402,0.039016,0.124405,0.298612,-0.107884,0.132845
0.020833,0.299927,0.039073,0.138151,-1.0,0.000336,4.2e-05,0.000656,-1,0.192847,0.364734,0.288412,-0.508778,-0.390414,-0.718521,0.269165,-1,-0.008401,0.176926,0.360768,-0.622532,0.099182,-0.762857,-0.143754,-1,0.377834,-0.107566,0.133261,0.225584,-0.107836,0.134031,0.380883,0.197807,0.131046,0.223096,0.038965,0.127177,0.218693,0.195944,0.128568,0.298229,0.197976,0.130258,0.29892,0.039205,0.125398,0.380397,0.039014,0.124412,0.298604,-0.107879,0.132855
0.025000,0.299939,0.038988,0.137555,-0.999999,0.000535,0.001261,0.000575,-1,0.192899,0.364535,0.288603,-0.509257,-0.390986,-0.71788,0.269138,-1,-0.008462,0.176772,0.360771,-0.62272,0.098712,-0.762772,-0.143721,-1,0.377834,-0.107573,0.133271,0.225584,-0.107829,0.134042,0.380877,0.197807,0.131048,0.223098,0.038953,0.127185,0.218689,0.19593,0.12858,0.298225,0.197964,0.130269,0.298919,0.039199,0.125405,0.380393,0.039009,0.124424,0.298604,-0.107891,0.132854
0.029167,0.299938,0.038986,0.137544,-0.999999,0.000543,0.001287,0.000572,-1,0.192884,0.364401,0.288678,-0.509403,-0.39146,-0.717537,0.269088,-1,-0.008515,0.176631,0.360758,-0.622861,0.09822,-0.762724,-0.143695,-1,0.377827,-0.10758,0.133274,0.225584,-0.107836,0.134046,0.380885,0.197804,0.131053,0.223099,0.038947,0.127189,0.218694,0.195935,0.128568,0.298233,0.197972,0.130265,0.298924,0.039198,0.125404,0.380392,0.039009,0.124415,0.298606,-0.107885,0.132853
0.033333,0.299963,0.038975,0.137547,-0.999999,0.000549,0.001282,0.000571,-1,0.192891,0.364204,0.288801,-0.50968,-0.391816,-0.717105,0.269195,-1,-0.008549,0.176483,0.360733,-0.622992,0.09775,-0.762681,-0.143675,-1,0.377863,-0.107586,0.133276,0.225615,-0.107837,0.134043,0.380906,0.197793,0.131045,0.223129,0.038937,0.127196,0.218723,0.195922,0.128582,0.29826,0.197957,0.130268,0.298953,0.039185,0.125418,0.380422,0.038995,0.124432,0.298622,-0.107892,0.132863
0.037500,0.299995,0.038981,0.137563,-0.999999,0.000617,0.001199,0.000623,-1,0.192889,0.364081,0.28886,-0.5098,-0.392211,-0.716823,0.269147,-1,-0.008594,0.17636,0.360706,-0.623092,0.097176,-0.762654,-0.143779,-1,0.377881,-0.107594,0.133281,0.225629,-0.107853,0.13403,0.380925,0.19779,0.131045,0.223145,0.038931,0.127203,0.218739,0.195923,0.128577,0.298274,0.197955,0.130262,0.298973,0.039184,0.125415,0.380441,0.038998,0.124422,0.298646,-0.10789,0.132843
0.041667,0.299994,0.03898,0.137508,-0.999999,0.000572,0.001353,0.000572,-1,0.192852,0.363945,0.288918,-0.509876,-0.392597,-0.716559,0.269141,-1,-0.008658,0.176226,0.360635,-0.62308,0.096466,-0.762715,-0.143983,-1,0.377895,-0.107604,0.133283,0.22565,-0.107853,0.134037,0.38094,0.197798,0.131045,0.223152,0.038922,0.127199,0.21875,0.195918,0.128578,0.298287,0.197943,0.130283,0.298987,0.039174,0.125416,0.380451,0.038986,0.124421,0.298658,-0.107897,0.132841
