Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300031,0.038936,0.137475,-0.999999,0.000569,0.001345,0.000524,-1,0.149299,0.308751,0.216242,-0.445834,-0.531638,-0.660868,0.286088,-1,-0.056295,0.136332,0.352479,-0.668354,0.040346,-0.734608,-0.109668,-1,0.377974,-0.107682,0.133214,0.225719,-0.108003,0.133832,0.380892,0.197628,0.131128,0.22327,0.038921,0.127509,0.218757,0.195865,0.128647,0.298292,0.197888,0.130248,0.299031,0.0391,0.125656,0.380488,0.038945,0.124526,0.298737,-0.107978,0.132884
0.008333,0.300038,0.038939,0.137524,-0.999999,0.000638,0.00121,0.000584,-1,0.14945,0.308784,0.216421,-0.445962,-0.531494,-0.66093,0.286014,-1,-0.056073,0.136384,0.352466,-0.668076,0.040669,-0.734845,-0.109645,-1,0.377976,-0.107689,0.133217,0.225729,-0.108005,0.133842,0.380894,0.197624,0.131139,0.223268,0.038918,0.127506,0.218756,0.19586,0.128648,0.29829,0.197879,0.130254,0.299029,0.039087,0.125669,0.380483,0.038935,0.124537,0.29874,-0.107995,0.132868
0.012500,0.300026,0.038941,0.137523,-0.999999,0.000634,0.001213,0.000597,-1,0.149593,0.308803,0.21663,-0.446156,-0.531328,-0.660943,0.285989,-1,-0.055751,0.136111,0.353008,-0.669257,0.044643,-0.734183,-0.10525,-1,0.377964,-0.107685,0.133218,0.22571,-0.108006,0.133844,0.380879,0.19762,0.13114,0.223267,0.03892,0.127518,0.218745,0.195854,0.128658,0.298276,0.197882,0.130255,0.299017,0.039084,0.12567,0.380474,0.038928,0.124535,0.298726,-0.107997,0.132876
0.016667,0.29996,0.038998,0.138338,-1.0,0.000524,-0.000581,0.000594,-1,0.149743,0.30894,0.216728,-0.445821,-0.531701,-0.661019,0.285642,-1,-0.055537,0.136209,0.353026,-0.66902,0.045309,-0.734388,-0.105045,-1,0.37794,-0.107704,0.133231,0.225696,-0.108011,0.133861,0.380868,0.19761,0.131141,0.223256,0.038914,0.127532,0.218721,0.195838,0.12866,0.298261,0.197872,0.130274,0.298994,0.039069,0.125689,0.380455,0.038913,0.124548,0.298707,-0.107996,0.132899
0.020833,0.29997,0.039026,0.138145,-1.0,0.000356,2.4e-05,0.000649,-1,0.149861,0.308921,0.216958,-0.446053,-0.53143,-0.661017,0.285788,-1,-0.055319,0.136327,0.353039,-0.668778,0.045603,-0.734566,-0.105207,-1,0.37793,-0.107694,0.133209,0.225686,-0.107999,0.133865,0.380853,0.197612,0.13114,0.223252,0.038929,0.127526,0.218707,0.195847,0.128653,0.298243,0.197874,0.130252,0.298979,0.039074,0.125677,0.38043,0.038915,0.124535,0.298687,-0.107992,0.132891
0.025000,0.299962,0.039038,0.138146,-1.0,0.000355,1.8e-05,0.000662,-1,0.150005,0.308851,0.217239,-0.446492,-0.531082,-0.660898,0.286025,-1,-0.055212,0.136804,0.352608,-0.667327,0.042692,-0.735455,-0.109356,-1,0.377906,-0.10769,0.133213,0.225675,-0.107981,0.133858,0.380852,0.197614,0.131139,0.223245,0.038937,0.127514,0.218708,0.195854,0.128658,0.298234,0.197879,0.130251,0.298971,0.039079,0.125676,0.380424,0.038922,0.12454,0.298674,-0.107979,0.132895
0.029167,0.299949,0.039057,0.138137,-1.0,0.000345,2.2e-05,0.000672,-1,0.150144,0.308749,0.217556,-0.447043,-0.530633,-0.66073,0.286387,-1,-0.054887,0.136567,0.353124,-0.668462,0.046653,-0.734815,-0.105019,-1,0.377887,-0.10767,0.13321,0.225655,-0.107965,0.133849,0.380838,0.197627,0.131115,0.223221,0.038962,0.127511,0.218699,0.195873,0.128631,0.298224,0.197895,0.13023,0.29895,0.039095,0.125657,0.380404,0.038945,0.124522,0.298656,-0.107952,0.132908
0.033333,0.299918,0.039067,0.138132,-1.0,0.000355,3.7e-05,0.000671,-1,0.150295,0.308775,0.217807,-0.447328,-0.530391,-0.660739,0.28637,-1,-0.054702,0.136695,0.353159,-0.668238,0.046905,-0.734976,-0.105202,-1,0.37785,-0.107666,0.133202,0.225629,-0.107947,0.133854,0.380815,0.197641,0.131131,0.223193,0.038979,0.127503,0.218665,0.195878,0.128636,0.298194,0.197909,0.130243,0.298915,0.03911,0.125649,0.380376,0.038954,0.124526,0.298637,-0.10794,0.132904
