Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300545,0.038477,0.138294,-0.999999,-4.6e-05,-0.000755,-0.001053,-1,0.079871,-0.311612,0.331758,-0.51175,0.063253,-0.839777,-0.16996,-1,0.052674,-0.053924,0.264587,-0.470912,-0.08335,-0.85911,0.182276,-1,0.377894,-0.107535,0.133337,0.22565,-0.108042,0.132967,0.380875,0.197722,0.130962,0.223185,0.038989,0.12585,0.218712,0.19591,0.128314,0.298257,0.197808,0.129563,0.299044,0.039264,0.124481,0.380514,0.039054,0.124035,0.298599,-0.107966,0.132526
0.008333,0.300573,0.038503,0.138266,-0.999999,-3.4e-05,-0.00078,-0.000983,-1,0.079906,-0.311538,0.331789,-0.511869,0.063338,-0.839687,-0.170012,-1,0.052644,-0.053919,0.264545,-0.470774,-0.083537,-0.859178,0.182226,-1,0.377914,-0.107531,0.133326,0.225663,-0.108027,0.132942,0.380895,0.197727,0.130927,0.223202,0.038997,0.125822,0.21873,0.195915,0.128277,0.298264,0.197809,0.12953,0.299059,0.039271,0.124449,0.380531,0.039071,0.123992,0.298614,-0.107953,0.132516
0.012500,0.300595,0.038479,0.138137,-0.999999,1.6e-05,-0.000556,-0.001009,-1,0.079916,-0.311458,0.331819,-0.511897,0.063475,-0.839637,-0.170123,-1,0.052625,-0.05393,0.264525,-0.470646,-0.083694,-0.859238,0.182202,-1,0.377923,-0.107543,0.133318,0.225678,-0.108025,0.132923,0.380919,0.197736,0.130919,0.223222,0.038998,0.125805,0.218753,0.195916,0.128258,0.298275,0.197823,0.129509,0.29908,0.039273,0.12443,0.38055,0.039067,0.123977,0.298618,-0.107942,0.132506
0.020833,0.300615,0.038467,0.138178,-0.999999,1.4e-05,-0.000612,-0.001023,-1,0.079924,-0.311344,0.331921,-0.511969,0.063684,-0.83956,-0.170209,-1,0.05259,-0.053987,0.264567,-0.470509,-0.084169,-0.859284,0.182123,-1,0.377959,-0.107554,0.133344,0.225698,-0.108014,0.132963,0.380939,0.197731,0.130943,0.223246,0.038987,0.125823,0.218783,0.195895,0.128272,0.298289,0.197825,0.129514,0.299111,0.039252,0.124445,0.380573,0.039062,0.123995,0.298643,-0.107946,0.132539
0.025000,0.300622,0.038479,0.138183,-0.999999,1.5e-05,-0.000626,-0.001025,-1,0.079925,-0.311276,0.331969,-0.512017,0.063771,-0.839518,-0.170238,-1,0.052572,-0.05401,0.264589,-0.470469,-0.08434,-0.859286,0.182135,-1,0.377968,-0.107544,0.133339,0.225701,-0.108011,0.132942,0.380956,0.19774,0.130936,0.223257,0.039,0.125814,0.21878,0.195904,0.128267,0.298293,0.197835,0.129503,0.299115,0.039263,0.124451,0.380574,0.039067,0.123984,0.298634,-0.107948,0.132518
0.029167,0.300615,0.038447,0.138183,-0.999999,-1.6e-05,-0.000601,-0.001106,-1,0.079891,-0.311219,0.33199,-0.511954,0.063851,-0.839546,-0.170261,-1,0.052552,-0.054054,0.264619,-0.470394,-0.084388,-0.859296,0.182259,-1,0.377972,-0.107546,0.133349,0.225705,-0.108016,0.132938,0.380959,0.197738,0.130948,0.22326,0.038994,0.125813,0.218788,0.195896,0.128281,0.298289,0.197848,0.129487,0.299122,0.039259,0.124459,0.380587,0.039054,0.123993,0.298635,-0.107945,0.132519
0.033333,0.300621,0.038443,0.138206,-0.999999,-1.7e-05,-0.000626,-0.001099,-1,0.079926,-0.311182,0.332051,-0.512101,0.063863,-0.839473,-0.170176,-1,0.052539,-0.054093,0.264643,-0.470374,-0.084696,-0.859291,0.182193,-1,0.377981,-0.107561,0.133361,0.225705,-0.108028,0.132939,0.380956,0.197716,0.130974,0.223267,0.038987,0.125836,0.218781,0.195897,0.128298,0.298297,0.197819,0.1295,0.299122,0.039246,0.124485,0.380589,0.039042,0.124016,0.298648,-0.107952,0.13253
0.037500,0.300627,0.038424,0.1382,-0.999999,-1.8e-05,-0.000567,-0.001102,-1,0.07992,-0.311141,0.332074,-0.512097,0.063914,-0.839478,-0.170144,-1,0.052526,-0.054129,0.264659,-0.470319,-0.084984,-0.859304,0.182139,-1,0.377993,-0.107564,0.13337,0.225714,-0.108051,0.132959,0.380963,0.197698,0.130991,0.223274,0.038965,0.125853,0.218798,0.195875,0.128315,0.298301,0.197799,0.129529,0.299133,0.039232,0.124501,0.380599,0.039018,0.124033,0.298656,-0.10797,0.132553
