Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300572,0.03854,0.1383,-0.999999,-4.9e-05,-0.000757,-0.000854,-1,0.090934,-0.335972,0.385031,-0.565841,0.112401,-0.795421,-0.185729,-1,0.044762,-0.03797,0.282475,-0.508564,-0.109965,-0.850361,0.078471,-1,0.380593,0.039053,0.124016,0.225692,-0.107887,0.133335,0.378043,-0.10757,0.133133,0.223273,0.038992,0.126066,0.298672,-0.107906,0.132414,0.299134,0.039271,0.124625,0.218683,0.195884,0.128035,0.298332,0.19781,0.129534,0.380981,0.197717,0.131005
0.008333,0.300568,0.038499,0.138169,-1.0,-7e-06,-0.000466,-0.000875,-1,0.090977,-0.335937,0.385201,-0.565769,0.112784,-0.795458,-0.18556,-1,0.044905,-0.038149,0.282474,-0.508721,-0.109943,-0.850241,0.078778,-1,0.380579,0.039034,0.124032,0.225685,-0.107908,0.133336,0.378024,-0.107591,0.133144,0.223264,0.038974,0.126075,0.298667,-0.107923,0.13243,0.299116,0.039246,0.124633,0.218671,0.195864,0.128047,0.298327,0.197786,0.129548,0.38096,0.197695,0.131005
0.012500,0.300534,0.03852,0.138348,-0.999999,-6.9e-05,-0.000861,-0.000857,-1,0.090999,-0.335883,0.385321,-0.565645,0.113102,-0.795537,-0.185402,-1,0.04506,-0.038337,0.28253,-0.508951,-0.109632,-0.850089,0.079361,-1,0.380561,0.039036,0.12403,0.225654,-0.107911,0.133333,0.378005,-0.107597,0.133136,0.223241,0.038976,0.126058,0.298649,-0.107919,0.132431,0.299085,0.03925,0.124619,0.218649,0.195856,0.128048,0.298302,0.197785,0.129555,0.380937,0.197688,0.130992
0.016667,0.300524,0.038521,0.138318,-0.999999,-7.5e-05,-0.000807,-0.000856,-1,0.090949,-0.335839,0.385345,-0.565165,0.113518,-0.795856,-0.185245,-1,0.045224,-0.038523,0.282561,-0.509221,-0.109595,-0.849901,0.079698,-1,0.380554,0.039032,0.124017,0.225643,-0.107911,0.133311,0.377993,-0.107593,0.133118,0.223225,0.038969,0.126043,0.298648,-0.107929,0.132407,0.299073,0.039244,0.124605,0.218644,0.19585,0.128044,0.298301,0.197778,0.129539,0.380924,0.197683,0.130976
0.020833,0.300519,0.038516,0.138252,-0.999999,-6.4e-05,-0.000694,-0.000844,-1,0.090836,-0.335766,0.385335,-0.564449,0.113981,-0.796319,-0.185152,-1,0.045426,-0.038745,0.282679,-0.50955,-0.10905,-0.849701,0.080467,-1,0.380538,0.039039,0.12401,0.225629,-0.107917,0.133298,0.377977,-0.10758,0.133127,0.223214,0.038966,0.126035,0.298628,-0.107936,0.132387,0.299066,0.039244,0.124583,0.21864,0.195841,0.128021,0.298299,0.197771,0.129534,0.380908,0.197683,0.130957
0.025000,0.300519,0.038509,0.138251,-0.999999,-6.5e-05,-0.000724,-0.000838,-1,0.09081,-0.335696,0.385376,-0.563972,0.114401,-0.796619,-0.185058,-1,0.04564,-0.038969,0.282775,-0.509846,-0.108394,-0.849533,0.081244,-1,0.380541,0.03903,0.124004,0.225631,-0.10793,0.133284,0.377976,-0.107594,0.133111,0.223207,0.038958,0.126013,0.29863,-0.107952,0.132393,0.299064,0.039235,0.124573,0.218644,0.195827,0.12801,0.298302,0.197757,0.12951,0.380907,0.197678,0.130935
0.041667,0.300511,0.038498,0.138094,-1.0,-3.3e-05,-0.000421,-0.000857,-1,0.091184,-0.335386,0.386087,-0.564257,0.115704,-0.796416,-0.184254,-1,0.04624,-0.03973,0.282766,-0.510475,-0.109867,-0.848931,0.081612,-1,0.380531,0.039032,0.123985,0.225617,-0.107907,0.133279,0.37796,-0.107609,0.13308,0.223203,0.038964,0.126004,0.298593,-0.107926,0.132395,0.299056,0.039237,0.12454,0.218616,0.19587,0.128016,0.298271,0.1978,0.12951,0.380916,0.197695,0.130912
0.045833,0.300516,0.038501,0.138081,-1.0,-3.4e-05,-0.000395,-0.000862,-1,0.0912,-0.335294,0.386192,-0.564082,0.116207,-0.796521,-0.184016,-1,0.04639,-0.039888,0.282735,-0.51064,-0.11074,-0.848751,0.081269,-1,0.380529,0.03904,0.123978,0.225618,-0.107901,0.133278,0.377959,-0.107608,0.133078,0.223202,0.03897,0.126009,0.298587,-0.107912,0.132398,0.299059,0.039246,0.124536,0.218617,0.195882,0.12802,0.29828,0.197811,0.129517,0.380916,0.1977,0.13092
0.054167,0.300519,0.038498,0.138123,-1.0,-2.9e-05,-0.000438,-0.000857,-1,0.091259,-0.335119,0.386447,-0.563905,0.117127,-0.796615,-0.183569,-1,0.046773,-0.040368,0.282856,-0.511047,-0.110798,-0.848434,0.081937,-1,0.380538,0.039029,0.124001,0.225627,-0.107904,0.133295,0.377968,-0.107609,0.133091,0.22321,0.038968,0.126025,0.298595,-0.107909,0.132413,0.29907,0.039241,0.124568,0.218621,0.195886,0.128031,0.298276,0.197811,0.129522,0.38093,0.197693,0.130937
0.058333,0.300518,0.03848,0.138149,-1.0,-3.2e-05,-0.000436,-0.000869,-1,0.091242,-0.335018,0.386559,-0.563691,0.117671,-0.796738,-0.18334,-1,0.046935,-0.040638,0.28288,-0.511169,-0.11122,-0.848291,0.082087,-1,0.38053,0.039014,0.124037,0.22563,-0.107913,0.13333,0.377967,-0.107621,0.133131,0.223214,0.038954,0.126059,0.298594,-0.107915,0.13245,0.299074,0.039229,0.124602,0.218612,0.195864,0.128046,0.29827,0.19779,0.129554,0.380925,0.197673,0.130974
