Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.299915,0.03896,0.137754,-0.999999,0.000705,0.00068,0.000548,-1,0.168799,0.310174,0.269188,0.462424,0.559303,0.629621,-0.277347,-1,-0.100817,0.138153,0.388562,-0.665797,0.052554,-0.740299,-0.076875,-1,0.380392,0.038974,0.124723,0.225751,-0.107825,0.135943,0.377842,-0.107587,0.133917,0.223192,0.03898,0.127987,0.298629,-0.107948,0.132964,0.298942,0.039122,0.126006,0.218661,0.195881,0.128613,0.298219,0.19794,0.13029,0.380877,0.197775,0.13119
0.016667,0.299962,0.038935,0.137771,-0.999999,0.000786,0.00058,0.000592,-1,0.168934,0.310083,0.268925,0.46254,0.559135,0.629714,-0.277281,-1,-0.100392,0.138133,0.388501,-0.665639,0.05208,-0.740379,-0.077783,-1,0.380431,0.038942,0.124713,0.225786,-0.107865,0.135931,0.377889,-0.107608,0.133919,0.223231,0.03894,0.127977,0.298665,-0.107983,0.132957,0.298985,0.039094,0.126,0.218699,0.195844,0.128622,0.298255,0.197911,0.130294,0.380904,0.197746,0.131168
0.020833,0.300007,0.038962,0.137577,-0.999999,0.000615,0.001169,0.000626,-1,0.168997,0.31006,0.268844,0.462588,0.559066,0.629749,-0.277261,-1,-0.100253,0.138281,0.388593,-0.665777,0.053004,-0.740228,-0.077423,-1,0.380454,0.038938,0.1247,0.22581,-0.107859,0.13593,0.377913,-0.1076,0.133886,0.223251,0.038947,0.127968,0.298688,-0.107976,0.132949,0.299001,0.039097,0.125982,0.218714,0.195853,0.128602,0.298273,0.19791,0.130283,0.380925,0.197749,0.131156
0.025000,0.300021,0.039043,0.138197,-1.0,0.00043,-0.000113,0.000716,-1,0.169053,0.310032,0.268767,0.462597,0.558963,0.629835,-0.277259,-1,-0.100081,0.138216,0.388476,-0.665537,0.05224,-0.740414,-0.078214,-1,0.380473,0.038938,0.124689,0.22583,-0.107857,0.135919,0.377946,-0.107609,0.133883,0.22328,0.038942,0.127949,0.298722,-0.107985,0.132928,0.299031,0.039087,0.125975,0.218738,0.195843,0.128592,0.298294,0.197908,0.130284,0.38095,0.197745,0.131152
0.029167,0.300023,0.039057,0.138137,-1.0,0.000348,2.3e-05,0.000652,-1,0.169096,0.31004,0.268664,0.462545,0.558899,0.629943,-0.27723,-1,-0.099929,0.13827,0.388468,-0.665495,0.052419,-0.740431,-0.078299,-1,0.380486,0.038958,0.124677,0.225851,-0.107845,0.135907,0.377964,-0.107599,0.133875,0.223292,0.038966,0.127939,0.298743,-0.107964,0.13292,0.299039,0.03911,0.125949,0.218745,0.195854,0.128587,0.298309,0.197925,0.13026,0.380957,0.197769,0.131135
0.033333,0.300047,0.038978,0.137516,-0.999999,0.000558,0.001275,0.000567,-1,0.169116,0.310003,0.268597,0.462534,0.558801,0.630006,-0.277302,-1,-0.099784,0.138312,0.388449,-0.665401,0.052609,-0.740491,-0.078397,-1,0.380492,0.038961,0.124684,0.225859,-0.107846,0.135907,0.377967,-0.107588,0.133881,0.223297,0.038958,0.127937,0.298749,-0.107957,0.132899,0.299047,0.039112,0.125953,0.218751,0.19586,0.128586,0.298308,0.197922,0.130267,0.380964,0.197777,0.131132
0.037500,0.300035,0.038983,0.137511,-0.999999,0.000555,0.001296,0.000555,-1,0.169131,0.31,0.268511,0.462469,0.558761,0.630089,-0.277301,-1,-0.099647,0.138375,0.38844,-0.665289,0.052772,-0.740564,-0.078555,-1,0.380483,0.038982,0.12468,0.225847,-0.107838,0.135901,0.377959,-0.107568,0.133876,0.223285,0.038976,0.127937,0.298738,-0.107945,0.132907,0.299038,0.039137,0.125941,0.218734,0.195879,0.128584,0.298301,0.197942,0.13026,0.380946,0.197783,0.131138
0.041667,0.300014,0.038981,0.137554,-0.999999,0.000543,0.001222,0.000552,-1,0.169136,0.310001,0.268422,0.462333,0.55872,0.63024,-0.277269,-1,-0.099517,0.138443,0.388419,-0.665157,0.05298,-0.740647,-0.078754,-1,0.380469,0.038984,0.124686,0.225836,-0.107837,0.135907,0.377949,-0.107575,0.133878,0.223266,0.038972,0.127951,0.298726,-0.107949,0.132919,0.299027,0.039131,0.125965,0.218725,0.195876,0.128594,0.298291,0.197943,0.130274,0.380932,0.19778,0.131151
0.045833,0.299997,0.038982,0.137555,-0.999999,0.000529,0.001234,0.000539,-1,0.169139,0.310023,0.268326,0.462182,0.558747,0.630362,-0.277189,-1,-0.09939,0.138515,0.388395,-0.665013,0.053136,-0.740741,-0.078974,-1,0.380448,0.038995,0.124692,0.225811,-0.10784,0.135925,0.377936,-0.107553,0.133881,0.223241,0.038981,0.127966,0.298698,-0.107939,0.13293,0.299008,0.039148,0.125959,0.218698,0.195895,0.128602,0.298263,0.197953,0.130269,0.380906,0.197779,0.131165
0.050000,0.299992,0.038968,0.13757,-0.999999,0.000545,0.001231,0.000533,-1,0.169146,0.310015,0.268238,0.462026,0.558773,0.630457,-0.277179,-1,-0.099241,0.138588,0.388389,-0.664924,0.053427,-0.740786,-0.079106,-1,0.380453,0.03899,0.124711,0.225805,-0.107853,0.135934,0.377936,-0.107566,0.133901,0.223243,0.038967,0.127977,0.29869,-0.107954,0.132937,0.299008,0.039134,0.125977,0.218697,0.195885,0.128618,0.298273,0.19795,0.130289,0.380905,0.197765,0.13117
