Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300252,0.038678,0.137523,-1.0,0.000191,0.000456,-0.000379,-1,0.204776,-0.264573,0.284307,-0.362019,0.083457,-0.842625,-0.389822,-1,0.169013,-0.09519,0.200977,-0.46461,-0.064347,-0.87879,0.087895,-1,0.380506,0.038966,0.123411,0.225597,-0.107954,0.132052,0.377932,-0.10742,0.13393,0.223124,0.038867,0.124947,0.298623,-0.107892,0.132427,0.298973,0.039154,0.123808,0.218597,0.195873,0.127569,0.298215,0.197745,0.129566,0.380847,0.197524,0.130251
0.016667,0.300275,0.038694,0.137544,-1.0,0.000189,0.000414,-0.000378,-1,0.204544,-0.264347,0.284528,-0.361823,0.084039,-0.842473,-0.390206,-1,0.16934,-0.095023,0.200748,-0.464427,-0.064914,-0.878896,0.087382,-1,0.380525,0.038985,0.123444,0.225622,-0.107934,0.132092,0.377971,-0.107428,0.133916,0.223156,0.038877,0.124981,0.298658,-0.107912,0.132433,0.298999,0.03917,0.123843,0.218622,0.195891,0.127575,0.298233,0.197775,0.129581,0.380866,0.197541,0.130266
0.033333,0.300346,0.038676,0.137497,-1.0,0.000183,0.000382,-0.000403,-1,0.204895,-0.263842,0.28494,-0.363781,0.08401,-0.841297,-0.390929,-1,0.1698,-0.094776,0.200343,-0.464316,-0.066564,-0.878972,0.085956,-1,0.380759,0.038813,0.123537,0.22569,-0.107985,0.132058,0.377993,-0.107428,0.133819,0.223224,0.03884,0.124945,0.298684,-0.107895,0.132322,0.299075,0.039147,0.123802,0.218704,0.195854,0.127547,0.298293,0.197745,0.129552,0.3809,0.197517,0.130228
0.037500,0.300341,0.038648,0.137444,-1.0,9.8e-05,0.000537,-0.000482,-1,0.204939,-0.263709,0.285038,-0.364093,0.083982,-0.841049,-0.391178,-1,0.169917,-0.094734,0.20027,-0.464303,-0.06681,-0.878984,0.085716,-1,0.380747,0.038807,0.123518,0.225704,-0.108006,0.13206,0.378,-0.107445,0.133818,0.22323,0.038813,0.124952,0.298673,-0.107903,0.132295,0.299084,0.039131,0.123797,0.218713,0.195822,0.127547,0.298296,0.197717,0.129558,0.380898,0.197498,0.130224
0.041667,0.300337,0.038673,0.137607,-1.0,4e-05,0.000192,-0.000463,-1,0.204945,-0.263599,0.28508,-0.364284,0.084071,-0.840901,-0.391299,-1,0.170048,-0.094699,0.200236,-0.464324,-0.066657,-0.878981,0.085752,-1,0.380743,0.038826,0.123518,0.225707,-0.108011,0.132064,0.378006,-0.107443,0.133803,0.22323,0.038816,0.124955,0.298678,-0.107894,0.132292,0.299087,0.039128,0.123795,0.218713,0.195823,0.127566,0.298299,0.197717,0.129558,0.3809,0.197495,0.130234
0.045833,0.300368,0.038645,0.137432,-1.0,7.6e-05,0.000507,-0.00049,-1,0.205128,-0.263478,0.285121,-0.364977,0.084055,-0.840578,-0.391351,-1,0.1702,-0.094661,0.200171,-0.464316,-0.066483,-0.878995,0.085779,-1,0.380761,0.03883,0.123495,0.225736,-0.108017,0.132041,0.378023,-0.107437,0.133772,0.223254,0.038807,0.124935,0.298701,-0.107894,0.132266,0.299115,0.039117,0.12377,0.218738,0.195813,0.127537,0.298324,0.197716,0.129546,0.380914,0.197496,0.130217
0.066667,0.300337,0.038677,0.137479,-1.0,9.4e-05,0.000507,-0.000478,-1,0.202333,-0.262426,0.285903,-0.355122,0.082732,-0.842708,-0.39609,-1,0.170656,-0.094367,0.199754,-0.463926,-0.06725,-0.8792,0.085187,-1,0.380755,0.038821,0.123572,0.225697,-0.10795,0.132061,0.378042,-0.107471,0.133832,0.223219,0.038857,0.124968,0.298728,-0.107921,0.132367,0.299062,0.03916,0.123826,0.218692,0.195862,0.127572,0.298298,0.197761,0.129564,0.380909,0.197541,0.130243
0.070833,0.300316,0.03868,0.137492,-1.0,0.000119,0.000501,-0.000464,-1,0.202202,-0.262326,0.285869,-0.354679,0.082777,-0.842806,-0.396269,-1,0.170751,-0.094319,0.199679,-0.463903,-0.067317,-0.879214,0.085117,-1,0.380754,0.038812,0.1236,0.225685,-0.10795,0.132061,0.378032,-0.107472,0.133846,0.223208,0.038858,0.124964,0.298719,-0.107921,0.132396,0.299038,0.039158,0.123823,0.218678,0.195875,0.127575,0.298283,0.197765,0.129583,0.380894,0.197542,0.130248
0.083333,0.300233,0.038686,0.137528,-1.0,0.000143,0.000494,-0.000445,-1,0.201767,-0.262014,0.285683,-0.353393,0.082982,-0.843142,-0.39666,-1,0.171021,-0.094134,0.199513,-0.463834,-0.067119,-0.879267,0.085101,-1,0.380674,0.03884,0.123641,0.225599,-0.107946,0.132073,0.37795,-0.107458,0.133876,0.223121,0.038869,0.12498,0.298629,-0.107892,0.132454,0.298966,0.039162,0.123838,0.218585,0.195892,0.127594,0.298206,0.197775,0.129594,0.380834,0.197539,0.13027
0.087500,0.300212,0.038677,0.13753,-1.0,0.000154,0.000488,-0.000452,-1,0.201717,-0.261908,0.28562,-0.353245,0.082925,-0.843165,-0.396754,-1,0.171111,-0.094061,0.199434,-0.463845,-0.067328,-0.879267,0.084882,-1,0.380649,0.038844,0.12364,0.225579,-0.107955,0.132075,0.377919,-0.107463,0.133869,0.223101,0.038853,0.12498,0.298591,-0.10788,0.132456,0.29895,0.039152,0.123839,0.218572,0.195881,0.127598,0.298188,0.197766,0.129607,0.380818,0.19753,0.130273
