Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300102,0.038947,0.137542,-0.999999,0.00062,0.001223,0.000598,-1,0.231902,0.326111,0.228043,-0.49795,-0.424685,-0.712631,0.252674,-1,0.012167,0.170149,0.303727,-0.580791,0.117269,-0.802007,-0.075602,-1,0.378059,-0.107581,0.133321,0.225746,-0.107895,0.133878,0.380968,0.19763,0.13122,0.223296,0.038868,0.126483,0.218876,0.195813,0.128862,0.298374,0.19789,0.13028,0.299098,0.03914,0.125011,0.380565,0.038973,0.124369,0.29872,-0.107916,0.133137
0.008333,0.300071,0.03895,0.137727,-0.999999,0.000799,0.000632,0.000576,-1,0.231975,0.32616,0.228055,-0.497898,-0.424598,-0.712716,0.252687,-1,0.012247,0.170182,0.30376,-0.580872,0.117379,-0.801937,-0.075548,-1,0.37807,-0.107564,0.133305,0.225755,-0.107883,0.133873,0.380968,0.197628,0.131226,0.22329,0.038874,0.126484,0.218884,0.19581,0.128876,0.298372,0.197887,0.13028,0.299095,0.039144,0.125006,0.380571,0.038971,0.124372,0.298732,-0.107915,0.133133
0.012500,0.300075,0.039041,0.138359,-0.999999,0.000628,-0.000663,0.000675,-1,0.232064,0.326189,0.228061,-0.497905,-0.424471,-0.712766,0.252743,-1,0.01235,0.170181,0.303773,-0.580945,0.117328,-0.80189,-0.07556,-1,0.378094,-0.107555,0.133288,0.22577,-0.107876,0.133855,0.380983,0.197625,0.131233,0.223296,0.038861,0.126478,0.218896,0.195797,0.128867,0.29839,0.197881,0.130281,0.299105,0.039127,0.125005,0.380581,0.038957,0.124365,0.298754,-0.107903,0.133129
0.016667,0.300119,0.039106,0.138147,-1.0,0.000456,-3.8e-05,0.00077,-1,0.23214,0.326272,0.228041,-0.49784,-0.424438,-0.712848,0.252696,-1,0.012432,0.170223,0.303792,-0.581019,0.117413,-0.801826,-0.075538,-1,0.378093,-0.107535,0.133275,0.22578,-0.10785,0.133836,0.38098,0.197632,0.131219,0.223299,0.038875,0.126471,0.218899,0.195815,0.128853,0.298385,0.197893,0.130266,0.299097,0.039145,0.124994,0.380579,0.038977,0.124349,0.298752,-0.107886,0.133109
0.020833,0.300114,0.039116,0.138135,-1.0,0.000446,-1.9e-05,0.000786,-1,0.232207,0.326315,0.228028,-0.497815,-0.424428,-0.712879,0.252676,-1,0.012503,0.170244,0.303812,-0.581089,0.117414,-0.801771,-0.075583,-1,0.378091,-0.107533,0.133285,0.225773,-0.10785,0.133848,0.380968,0.197635,0.131188,0.223282,0.038881,0.126462,0.218881,0.195821,0.128825,0.298372,0.197902,0.130253,0.299095,0.039151,0.12498,0.380565,0.038968,0.124347,0.298743,-0.107869,0.133118
0.025000,0.300065,0.039091,0.13816,-1.0,0.000441,-8.4e-05,0.000737,-1,0.232264,0.326383,0.228019,-0.497794,-0.424436,-0.712915,0.252603,-1,0.01257,0.170263,0.303905,-0.581252,0.117432,-0.801652,-0.07556,-1,0.378066,-0.107517,0.133287,0.225741,-0.10783,0.13385,0.380937,0.19765,0.131194,0.223251,0.038891,0.126456,0.218843,0.195841,0.128819,0.298335,0.197915,0.130229,0.29906,0.039165,0.124976,0.380528,0.038983,0.12434,0.29871,-0.107862,0.133124
0.029167,0.300016,0.039082,0.13813,-1.0,0.000361,5e-05,0.000685,-1,0.232321,0.326417,0.228035,-0.497802,-0.424398,-0.712932,0.252603,-1,0.012341,0.170297,0.303025,-0.580178,0.121686,-0.802089,-0.072378,-1,0.37802,-0.107525,0.133301,0.225697,-0.107836,0.133873,0.380907,0.197643,0.131183,0.223221,0.038891,0.12646,0.2188,0.195841,0.128823,0.298302,0.197921,0.130235,0.299013,0.039163,0.124975,0.38049,0.038984,0.124343,0.298671,-0.107871,0.133148
0.033333,0.299987,0.038991,0.137526,-0.999999,0.000531,0.001291,0.000594,-1,0.232365,0.326497,0.228013,-0.497714,-0.424448,-0.713007,0.252478,-1,0.012369,0.170332,0.30303,-0.580166,0.121817,-0.802079,-0.072375,-1,0.377971,-0.10754,0.133315,0.225648,-0.107839,0.133896,0.38087,0.197659,0.131184,0.223183,0.0389,0.126465,0.218758,0.195857,0.128815,0.298263,0.197925,0.130234,0.298977,0.039173,0.124974,0.380447,0.038996,0.124344,0.298632,-0.10787,0.133167
