Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.299996,0.039105,0.137497,-0.999999,0.000516,0.001204,0.000759,-1,0.216143,0.343027,0.228772,-0.469206,-0.472715,-0.700951,0.255056,-1,-0.013343,0.155625,0.301364,-0.596037,0.058059,-0.796473,-0.083665,-1,0.380417,0.039049,0.124276,0.225635,-0.107869,0.133377,0.377919,-0.107482,0.133227,0.223176,0.039068,0.126806,0.298624,-0.107842,0.132918,0.298929,0.039225,0.125118,0.218679,0.195973,0.128347,0.298213,0.197994,0.130121,0.380832,0.197727,0.131031
0.008333,0.299965,0.039048,0.137483,-0.999999,0.000505,0.001308,0.000637,-1,0.216141,0.343115,0.228904,-0.469416,-0.472468,-0.701004,0.254981,-1,-0.013167,0.155696,0.301464,-0.596054,0.05874,-0.796443,-0.08335,-1,0.380422,0.039017,0.12431,0.22564,-0.107875,0.133408,0.377932,-0.10748,0.13325,0.223195,0.039053,0.126827,0.298635,-0.107861,0.132942,0.29894,0.039192,0.125157,0.218686,0.195941,0.128387,0.298223,0.197963,0.130157,0.380839,0.197702,0.131078
0.012500,0.299948,0.039112,0.138154,-1.0,0.000315,-8e-06,0.000705,-1,0.216142,0.343205,0.229034,-0.469666,-0.472193,-0.701047,0.254912,-1,-0.012997,0.155776,0.301557,-0.59601,0.059033,-0.796454,-0.083358,-1,0.380428,0.038994,0.124326,0.225657,-0.107891,0.133443,0.377942,-0.107504,0.13328,0.223213,0.039028,0.126853,0.298644,-0.107877,0.132968,0.298941,0.039172,0.125193,0.218696,0.195919,0.12842,0.298234,0.197941,0.130201,0.380855,0.197681,0.131131
0.016667,0.299934,0.039061,0.138397,-0.999999,0.000499,-0.000673,0.000654,-1,0.216177,0.343277,0.229197,-0.469939,-0.47186,-0.701121,0.254824,-1,-0.012814,0.15584,0.301671,-0.595993,0.059208,-0.796444,-0.083454,-1,0.380454,0.038953,0.124383,0.225677,-0.107923,0.133456,0.377967,-0.107542,0.133315,0.223232,0.038995,0.126868,0.298669,-0.107925,0.132979,0.298974,0.039132,0.125244,0.218734,0.195872,0.128493,0.298273,0.1979,0.130256,0.380881,0.197653,0.131181
0.020833,0.299962,0.039031,0.138395,-1.0,0.000528,-0.000639,0.000632,-1,0.216203,0.34332,0.229365,-0.47026,-0.471575,-0.701082,0.254868,-1,-0.012629,0.155901,0.301782,-0.595991,0.05922,-0.796421,-0.08367,-1,0.380493,0.038929,0.124409,0.225701,-0.107956,0.133481,0.377989,-0.107573,0.133327,0.223253,0.038964,0.126877,0.298687,-0.107954,0.132989,0.299007,0.039102,0.125269,0.218777,0.195849,0.128514,0.298302,0.197884,0.130287,0.380915,0.197625,0.131214
0.025000,0.299982,0.039005,0.138409,-1.0,0.000553,-0.000655,0.000615,-1,0.21626,0.343323,0.22959,-0.470755,-0.471127,-0.700995,0.25502,-1,-0.01245,0.155951,0.30188,-0.595998,0.059334,-0.796397,-0.08377,-1,0.380523,0.038909,0.124433,0.225723,-0.107985,0.133475,0.378017,-0.107602,0.133338,0.223278,0.038939,0.12689,0.29871,-0.10798,0.132998,0.299041,0.039075,0.125287,0.218809,0.195824,0.128546,0.298339,0.197864,0.130324,0.380952,0.197595,0.131252
0.029167,0.300005,0.038998,0.138431,-0.999999,0.000635,-0.000762,0.00066,-1,0.216266,0.343412,0.229727,-0.47104,-0.470764,-0.701047,0.255022,-1,-0.012281,0.155999,0.301966,-0.596001,0.059434,-0.796379,-0.083851,-1,0.380542,0.038906,0.124436,0.225729,-0.107996,0.133477,0.378027,-0.107595,0.133331,0.223283,0.038932,0.12688,0.298721,-0.107981,0.132986,0.299055,0.039084,0.125285,0.21883,0.195827,0.128547,0.298351,0.197867,0.130315,0.380963,0.1976,0.131238
0.033333,0.300011,0.038909,0.137721,-0.999999,0.000782,0.000717,0.000502,-1,0.216275,0.343492,0.22987,-0.471352,-0.470463,-0.701039,0.255023,-1,-0.012104,0.156038,0.30208,-0.596061,0.059474,-0.796321,-0.083945,-1,0.380549,0.038909,0.124427,0.225745,-0.107999,0.133467,0.378041,-0.107596,0.133336,0.223288,0.038928,0.12688,0.298727,-0.107974,0.132989,0.299072,0.039084,0.125287,0.218833,0.19583,0.128551,0.298362,0.197866,0.130332,0.380964,0.197599,0.131243
0.037500,0.300019,0.038933,0.137718,-0.999999,0.000754,0.000701,0.00052,-1,0.216266,0.34363,0.229969,-0.47158,-0.470204,-0.701091,0.254936,-1,-0.011924,0.156059,0.302195,-0.596124,0.059403,-0.79627,-0.084031,-1,0.380548,0.038937,0.124405,0.225746,-0.107985,0.133468,0.378044,-0.107582,0.133324,0.223284,0.038953,0.126866,0.298733,-0.107955,0.132974,0.29907,0.039104,0.125281,0.218814,0.195854,0.128519,0.298352,0.197884,0.130293,0.38095,0.197629,0.1312
0.041667,0.300039,0.038959,0.137741,-0.999999,0.000824,0.000604,0.000598,-1,0.216291,0.343687,0.23014,-0.472051,-0.469828,-0.70099,0.255032,-1,-0.011726,0.156086,0.302365,-0.596309,0.05949,-0.796129,-0.08399,-1,0.380534,0.038952,0.124373,0.225742,-0.107963,0.133452,0.378047,-0.107555,0.133297,0.223283,0.038964,0.126845,0.298736,-0.107946,0.132947,0.299063,0.03912,0.125246,0.218804,0.195865,0.12849,0.298341,0.197901,0.130269,0.380941,0.197644,0.131177
