Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.299943,0.039074,0.138446,-0.999999,0.000565,-0.000683,0.000625,-1,0.176742,0.315648,0.227836,-0.468555,-0.569059,-0.616672,0.276303,-1,0.039403,0.198775,0.282401,-0.573426,0.073791,-0.810384,-0.094948,-1,0.380462,0.038987,0.124315,0.225667,-0.107839,0.133987,0.377972,-0.10751,0.133316,0.223177,0.038897,0.126666,0.29867,-0.107882,0.132986,0.29897,0.039157,0.125104,0.218715,0.195847,0.128516,0.298273,0.197903,0.130276,0.38094,0.197794,0.13114
0.008333,0.299939,0.039062,0.138409,-1.0,0.000548,-0.000601,0.000613,-1,0.176786,0.31567,0.227887,-0.468381,-0.569058,-0.616704,0.276529,-1,0.039389,0.198688,0.28243,-0.573501,0.073565,-0.810351,-0.094955,-1,0.380454,0.038997,0.124292,0.22565,-0.107839,0.133991,0.377952,-0.10752,0.133304,0.223162,0.038905,0.126653,0.298651,-0.107881,0.132966,0.29897,0.039173,0.125091,0.218704,0.195863,0.128485,0.298264,0.197917,0.130249,0.380927,0.197789,0.131131
0.012500,0.299987,0.03899,0.137559,-0.999999,0.000552,0.001314,0.000555,-1,0.176847,0.315662,0.227956,-0.468317,-0.56905,-0.61663,0.276818,-1,0.039374,0.198625,0.282441,-0.573578,0.073439,-0.810309,-0.09495,-1,0.380459,0.039012,0.124266,0.225638,-0.107847,0.133975,0.377945,-0.107514,0.133291,0.223163,0.038915,0.126632,0.298643,-0.107876,0.132956,0.29898,0.039189,0.125068,0.218705,0.19589,0.128449,0.298267,0.197934,0.130226,0.380923,0.197785,0.131122
0.016667,0.29999,0.038983,0.137547,-0.999999,0.00054,0.001317,0.000549,-1,0.176919,0.315687,0.228007,-0.46815,-0.569074,-0.616655,0.276996,-1,0.039365,0.198549,0.28247,-0.57365,0.073227,-0.810272,-0.094993,-1,0.38047,0.039015,0.124262,0.22563,-0.10786,0.133966,0.377936,-0.107518,0.133287,0.223162,0.038924,0.126625,0.298637,-0.107887,0.132957,0.298984,0.0392,0.125041,0.218709,0.195901,0.128443,0.298268,0.19794,0.130201,0.380914,0.197775,0.131096
0.020833,0.299992,0.038984,0.13753,-0.999999,0.000526,0.001332,0.000557,-1,0.176995,0.315693,0.228072,-0.468069,-0.569097,-0.616613,0.277178,-1,0.039344,0.198495,0.282475,-0.573684,0.073153,-0.810257,-0.094968,-1,0.380467,0.039027,0.124236,0.225628,-0.107858,0.133959,0.377935,-0.107524,0.133278,0.223164,0.038934,0.12661,0.298631,-0.107879,0.132943,0.29899,0.039202,0.125031,0.218708,0.195903,0.128414,0.298266,0.197941,0.130188,0.380907,0.197769,0.131084
0.029167,0.300001,0.038998,0.137527,-0.999999,0.000533,0.001305,0.000567,-1,0.177165,0.315656,0.22827,-0.468019,-0.56895,-0.616552,0.277702,-1,0.039343,0.198371,0.28256,-0.573841,0.072811,-0.81017,-0.095025,-1,0.380476,0.039029,0.124237,0.225647,-0.107854,0.133946,0.377956,-0.107506,0.133267,0.223166,0.038922,0.126609,0.298647,-0.107875,0.132921,0.298991,0.0392,0.125019,0.218714,0.195901,0.128417,0.298269,0.197935,0.130171,0.380912,0.197788,0.13106
0.033333,0.300013,0.039002,0.137533,-0.999999,0.000575,0.001292,0.000563,-1,0.177235,0.315616,0.228398,-0.467988,-0.568764,-0.616565,0.278104,-1,0.039357,0.198326,0.282596,-0.573908,0.072748,-0.810132,-0.094997,-1,0.380486,0.039012,0.124247,0.225672,-0.107843,0.133936,0.377983,-0.107491,0.133259,0.223186,0.038914,0.126613,0.298671,-0.107861,0.132921,0.299004,0.039189,0.125044,0.21873,0.195887,0.128416,0.298288,0.197931,0.130203,0.380935,0.197789,0.131043
0.037500,0.300035,0.039008,0.137532,-0.999999,0.000585,0.001281,0.00057,-1,0.177297,0.315611,0.228484,-0.467847,-0.568688,-0.61661,0.278396,-1,0.03937,0.198289,0.282613,-0.573931,0.072706,-0.81012,-0.094993,-1,0.3805,0.039001,0.124238,0.225697,-0.107844,0.133929,0.378014,-0.107493,0.133247,0.223197,0.038907,0.126615,0.298694,-0.10787,0.132911,0.299022,0.039186,0.125047,0.218757,0.19588,0.128423,0.298301,0.197928,0.1302,0.380951,0.197796,0.131046
0.041667,0.300031,0.039084,0.138136,-1.0,0.000408,5.8e-05,0.000654,-1,0.177358,0.315621,0.228565,-0.467656,-0.568664,-0.616675,0.278622,-1,0.039391,0.198244,0.282656,-0.573975,0.072741,-0.810094,-0.094915,-1,0.380513,0.03899,0.124249,0.225722,-0.107857,0.133921,0.378031,-0.107504,0.133262,0.223213,0.038898,0.126623,0.29871,-0.107881,0.132911,0.299042,0.039167,0.125059,0.218774,0.195865,0.128431,0.298318,0.197908,0.130206,0.380972,0.197796,0.131051
0.045833,0.300033,0.039082,0.13816,-1.0,0.000413,2.6e-05,0.000651,-1,0.177411,0.315626,0.228661,-0.467486,-0.568693,-0.616676,0.278846,-1,0.039406,0.198203,0.282711,-0.574029,0.072622,-0.810063,-0.094949,-1,0.380522,0.03898,0.124261,0.225719,-0.107854,0.133932,0.378041,-0.107508,0.133267,0.223222,0.038895,0.126635,0.298724,-0.107892,0.132914,0.299045,0.039152,0.125058,0.218778,0.195851,0.128445,0.298322,0.197902,0.130227,0.380971,0.197781,0.131063
