Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.008333,0.300276,0.038849,0.13823,-1.0,2.5e-05,-0.000538,-0.000107,-1,0.138998,-0.128312,0.269654,-0.340033,-0.385422,-0.753941,-0.409146,-1,0.208581,0.198925,0.138053,-0.337582,-0.515982,-0.776176,0.131727,-1,0.377956,-0.107368,0.133787,0.22556,-0.107947,0.131214,0.380896,0.197779,0.130553,0.223286,0.039114,0.124531,0.218689,0.195975,0.127711,0.298276,0.198016,0.129208,0.299124,0.039298,0.123378,0.380648,0.03918,0.123556,0.29867,-0.107767,0.132027
0.012500,0.30026,0.038856,0.138349,-1.0,-3.6e-05,-0.000754,-0.000155,-1,0.139045,-0.12825,0.269715,-0.340123,-0.385483,-0.753864,-0.409156,-1,0.20873,0.198983,0.137835,-0.337797,-0.516896,-0.775587,0.131058,-1,0.377963,-0.107357,0.13379,0.225553,-0.107935,0.131197,0.380905,0.197784,0.130559,0.223299,0.039122,0.124531,0.21869,0.195975,0.127716,0.298277,0.198029,0.129204,0.299125,0.039307,0.123372,0.38065,0.03919,0.123562,0.298671,-0.107764,0.132037
0.016667,0.30028,0.038847,0.138244,-1.0,4.5e-05,-0.00053,-0.000108,-1,0.139034,-0.128166,0.269764,-0.340032,-0.385476,-0.753859,-0.409248,-1,0.208826,0.198958,0.137721,-0.33794,-0.517092,-0.775416,0.130924,-1,0.377969,-0.107369,0.133799,0.225562,-0.107944,0.131208,0.380908,0.197774,0.130567,0.223301,0.039115,0.124542,0.218698,0.195971,0.127727,0.298279,0.198018,0.129208,0.299126,0.039299,0.12338,0.380656,0.039179,0.123574,0.298677,-0.107767,0.132048
0.020833,0.300247,0.038837,0.13839,-1.0,-2.5e-05,-0.000767,-0.000162,-1,0.138965,-0.128083,0.269798,-0.339879,-0.385375,-0.753967,-0.409271,-1,0.208908,0.198945,0.137618,-0.33805,-0.517231,-0.775294,0.130816,-1,0.377952,-0.107379,0.133815,0.225535,-0.107933,0.131201,0.380887,0.197764,0.130595,0.223281,0.039111,0.124567,0.218687,0.195967,0.127751,0.298273,0.198015,0.129231,0.299107,0.039298,0.123393,0.380641,0.039171,0.123597,0.298663,-0.107772,0.132064
0.041667,0.300313,0.038812,0.138394,-1.0,6e-06,-0.00081,-9.5e-05,-1,0.13931,-0.12791,0.269924,-0.340437,-0.385558,-0.753658,-0.409203,-1,0.209551,0.199216,0.13685,-0.338807,-0.51968,-0.773677,0.128712,-1,0.377997,-0.107417,0.133824,0.225642,-0.107955,0.131237,0.380941,0.19772,0.130607,0.223345,0.039065,0.124556,0.218768,0.19596,0.127741,0.298343,0.19801,0.129236,0.29917,0.039256,0.123376,0.380693,0.039135,0.123601,0.298722,-0.107806,0.132061
0.050000,0.300312,0.038863,0.138358,-1.0,5e-06,-0.000767,-0.0001,-1,0.139359,-0.127806,0.269924,-0.340508,-0.385675,-0.753601,-0.40914,-1,0.209754,0.199311,0.136598,-0.33905,-0.519835,-0.773511,0.128441,-1,0.377991,-0.107365,0.133796,0.225625,-0.107946,0.131234,0.380923,0.197777,0.130577,0.223332,0.039106,0.124549,0.218737,0.195981,0.127728,0.298312,0.198026,0.129212,0.299178,0.03929,0.123376,0.380682,0.039181,0.123583,0.298719,-0.107762,0.13204
0.054167,0.300283,0.03887,0.13835,-1.0,-3.7e-05,-0.000754,-0.000164,-1,0.139374,-0.127762,0.269933,-0.340541,-0.385739,-0.753586,-0.409079,-1,0.209809,0.19939,0.136434,-0.339021,-0.519839,-0.773532,0.128375,-1,0.377978,-0.107339,0.133789,0.225599,-0.107944,0.131222,0.380906,0.197799,0.130577,0.22331,0.03913,0.124546,0.218716,0.195994,0.127719,0.298289,0.198051,0.129212,0.299168,0.039304,0.123378,0.380668,0.039208,0.123562,0.298703,-0.107749,0.132045
0.058333,0.300287,0.038853,0.138221,-1.0,1.6e-05,-0.000515,-0.000175,-1,0.139354,-0.12765,0.269947,-0.340412,-0.385619,-0.753626,-0.409225,-1,0.209897,0.199464,0.136247,-0.339032,-0.52009,-0.773394,0.128163,-1,0.377977,-0.107335,0.133775,0.225611,-0.107949,0.131223,0.380899,0.197804,0.130561,0.223316,0.039135,0.124541,0.218708,0.195998,0.127708,0.298281,0.198052,0.129201,0.29917,0.039298,0.123365,0.380663,0.039204,0.123548,0.298699,-0.107742,0.132012
