Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300441,0.038615,0.137669,-1.0,0.000529,0.00013,-0.000571,-1,0.065838,-0.322526,0.333917,-0.538514,0.234919,-0.796694,-0.141753,-1,0.038537,-0.069144,0.302136,-0.48551,-0.061067,-0.854274,0.175406,-1,0.380631,0.039029,0.123956,0.225656,-0.10803,0.132942,0.378064,-0.107508,0.134048,0.223317,0.038979,0.126033,0.298753,-0.108017,0.132252,0.299159,0.039232,0.124601,0.218753,0.19596,0.127572,0.298364,0.197774,0.129277,0.380934,0.197584,0.130446
0.008333,0.300471,0.03864,0.137648,-1.0,0.000523,0.000155,-0.000556,-1,0.065872,-0.322577,0.333824,-0.538498,0.234667,-0.796794,-0.141672,-1,0.038688,-0.069423,0.302045,-0.485427,-0.061428,-0.854318,0.175295,-1,0.380639,0.039062,0.123949,0.225689,-0.108025,0.132933,0.378075,-0.107473,0.13404,0.22333,0.039004,0.126012,0.298775,-0.107982,0.132226,0.299171,0.039272,0.124597,0.218794,0.195958,0.127567,0.298387,0.197786,0.129283,0.380958,0.197592,0.130444
0.012500,0.3005,0.038661,0.137399,-1.0,0.000299,0.000867,-0.000518,-1,0.065889,-0.322615,0.333762,-0.538572,0.234422,-0.796825,-0.141622,-1,0.038831,-0.069733,0.301968,-0.485385,-0.061758,-0.854333,0.175222,-1,0.380625,0.039073,0.123952,0.225713,-0.108052,0.132937,0.378074,-0.107458,0.134022,0.22331,0.039017,0.126014,0.298761,-0.107954,0.132221,0.299161,0.039285,0.124585,0.218815,0.19593,0.127583,0.298395,0.197762,0.129289,0.380974,0.197576,0.130436
0.016667,0.300467,0.038703,0.137559,-1.0,0.000234,0.000554,-0.000485,-1,0.065901,-0.32264,0.333732,-0.538735,0.23423,-0.796784,-0.141551,-1,0.038933,-0.070024,0.301922,-0.485406,-0.062283,-0.854313,0.175076,-1,0.380595,0.039099,0.123955,0.225701,-0.108062,0.132944,0.378044,-0.107434,0.134011,0.223272,0.039037,0.126017,0.298711,-0.107926,0.132223,0.299121,0.039308,0.124582,0.218805,0.195906,0.127601,0.298378,0.197753,0.12932,0.380956,0.197551,0.130445
0.020833,0.300377,0.03874,0.1379,-1.0,0.000518,3e-06,-0.000348,-1,0.065824,-0.32231,0.333894,-0.53913,0.233793,-0.79646,-0.142586,-1,0.039017,-0.070322,0.301815,-0.485298,-0.062672,-0.854357,0.17502,-1,0.380568,0.039108,0.123949,0.225693,-0.108086,0.132958,0.378008,-0.107435,0.133973,0.223228,0.039043,0.125992,0.298664,-0.107921,0.132199,0.299069,0.039324,0.124564,0.218794,0.195887,0.127618,0.298373,0.19773,0.12933,0.380954,0.197532,0.130451
0.025000,0.300317,0.038674,0.137658,-1.0,0.000183,0.000717,-0.000392,-1,0.065853,-0.322356,0.333848,-0.539262,0.233635,-0.79644,-0.142458,-1,0.039071,-0.070593,0.301677,-0.485211,-0.063406,-0.854411,0.174733,-1,0.380534,0.039115,0.12395,0.225675,-0.108083,0.132975,0.377972,-0.107433,0.133986,0.223187,0.039058,0.125986,0.298629,-0.107908,0.132171,0.299014,0.039342,0.124549,0.218776,0.195878,0.127642,0.298357,0.197729,0.129347,0.38093,0.19753,0.130457
0.029167,0.300401,0.038744,0.137552,-1.0,0.000182,0.000494,-0.000454,-1,0.06592,-0.322385,0.333808,-0.539422,0.233494,-0.796381,-0.142415,-1,0.039139,-0.070858,0.301513,-0.485173,-0.064396,-0.854451,0.174279,-1,0.380526,0.039125,0.123936,0.225691,-0.108092,0.132951,0.37797,-0.107412,0.133954,0.223184,0.039064,0.125955,0.298619,-0.107897,0.132134,0.298999,0.039359,0.124521,0.218784,0.195878,0.127619,0.298368,0.197724,0.129326,0.380942,0.197529,0.130448
0.033333,0.300403,0.038764,0.137532,-1.0,0.000174,0.000494,-0.000453,-1,0.065973,-0.322413,0.33377,-0.539486,0.233334,-0.796388,-0.142395,-1,0.039241,-0.071154,0.301438,-0.485184,-0.064832,-0.854404,0.174317,-1,0.380531,0.039147,0.123913,0.225687,-0.108057,0.132946,0.377969,-0.107399,0.133925,0.223183,0.039089,0.125937,0.298623,-0.107872,0.132123,0.299005,0.039385,0.124505,0.218789,0.195917,0.127592,0.298368,0.197752,0.129304,0.380939,0.197559,0.130448
0.037500,0.300412,0.038758,0.137365,-1.0,0.000226,0.00079,-0.000472,-1,0.066057,-0.322424,0.333755,-0.539624,0.233221,-0.796322,-0.142425,-1,0.039328,-0.071431,0.301315,-0.485219,-0.065516,-0.854368,0.174144,-1,0.380534,0.039164,0.12388,0.225681,-0.108043,0.132903,0.377964,-0.10738,0.133923,0.223193,0.039108,0.12591,0.298627,-0.107868,0.132102,0.299017,0.039393,0.124478,0.218788,0.195951,0.127558,0.298369,0.197784,0.129262,0.380954,0.197588,0.130429
0.041667,0.300391,0.038787,0.137575,-1.0,0.000195,0.00041,-0.000446,-1,0.066277,-0.322841,0.33357,-0.539595,0.233301,-0.796533,-0.141221,-1,0.039391,-0.071689,0.301263,-0.485312,-0.066297,-0.854304,0.173898,-1,0.380538,0.039167,0.12391,0.225648,-0.108004,0.132934,0.377944,-0.107369,0.133948,0.223198,0.039104,0.12594,0.298615,-0.107874,0.13213,0.299017,0.039386,0.1245,0.218762,0.195981,0.12757,0.298354,0.197807,0.129282,0.380933,0.197619,0.130456
