Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.299898,0.038945,0.137774,-0.999999,0.00075,0.000579,0.000593,-1,0.209251,0.331578,0.248425,-0.503228,-0.487489,-0.669389,0.247053,-1,0.013132,0.139776,0.297172,-0.582201,0.099213,-0.805577,-0.047371,-1,0.377812,-0.107659,0.132968,0.225592,-0.107927,0.133512,0.380857,0.197735,0.131056,0.223166,0.038963,0.126689,0.218699,0.195846,0.128574,0.298228,0.197894,0.130253,0.298928,0.039142,0.125106,0.380415,0.038966,0.124277,0.298588,-0.107919,0.133175
0.008333,0.299941,0.038943,0.137747,-0.999999,0.000779,0.000622,0.000579,-1,0.209293,0.331507,0.248429,-0.503263,-0.487523,-0.669351,0.247017,-1,0.013196,0.139691,0.297129,-0.582196,0.098813,-0.805617,-0.0476,-1,0.377853,-0.107653,0.13296,0.225637,-0.107925,0.133491,0.380876,0.197734,0.131041,0.223189,0.038969,0.126669,0.218719,0.195853,0.128571,0.29826,0.197892,0.130249,0.298965,0.039145,0.125093,0.380449,0.038969,0.124273,0.298618,-0.107914,0.133153
0.012500,0.299964,0.038956,0.137718,-0.999999,0.000792,0.000637,0.000585,-1,0.209338,0.331425,0.248476,-0.503373,-0.487571,-0.669237,0.247004,-1,0.013242,0.139614,0.29708,-0.582164,0.098618,-0.805659,-0.047677,-1,0.377883,-0.107634,0.132949,0.225663,-0.107921,0.133482,0.380891,0.197751,0.131024,0.223214,0.038979,0.126649,0.218738,0.195869,0.12855,0.298279,0.197901,0.130236,0.298986,0.039155,0.125089,0.380465,0.038986,0.124257,0.298638,-0.107901,0.133133
0.016667,0.300002,0.038976,0.137493,-0.999999,0.00056,0.001326,0.000547,-1,0.209368,0.331366,0.248477,-0.503364,-0.487639,-0.66922,0.246935,-1,0.013298,0.139523,0.29704,-0.582139,0.098241,-0.805711,-0.047882,-1,0.377905,-0.107626,0.132939,0.225694,-0.107921,0.133472,0.380899,0.19776,0.130999,0.223238,0.038985,0.126645,0.218742,0.195869,0.12854,0.298287,0.197908,0.130227,0.299001,0.039155,0.12508,0.380493,0.038993,0.124249,0.298671,-0.107886,0.133122
0.037500,0.300069,0.038994,0.137439,-0.999999,0.000524,0.001389,0.000529,-1,0.209557,0.331098,0.248558,-0.503408,-0.488409,-0.668783,0.24651,-1,0.013478,0.139047,0.296774,-0.581819,0.097127,-0.806061,-0.048149,-1,0.377977,-0.107581,0.132898,0.225739,-0.107908,0.133452,0.380937,0.197777,0.130985,0.223283,0.038988,0.126632,0.218781,0.195895,0.12852,0.298336,0.197944,0.130202,0.299062,0.039179,0.125085,0.38055,0.039032,0.124223,0.298734,-0.107869,0.133115
0.041667,0.300045,0.038985,0.137478,-0.999999,0.000516,0.001324,0.000524,-1,0.209591,0.331006,0.248607,-0.503464,-0.488429,-0.668716,0.246536,-1,0.013478,0.138938,0.296696,-0.581711,0.09711,-0.80615,-0.047997,-1,0.37796,-0.107598,0.13291,0.225731,-0.107917,0.133463,0.380927,0.197763,0.13099,0.223277,0.038981,0.126639,0.218772,0.195881,0.128534,0.298331,0.197931,0.130222,0.299051,0.039165,0.125091,0.380537,0.039021,0.124225,0.298727,-0.10787,0.133108
0.045833,0.300027,0.038985,0.137486,-0.999999,0.000534,0.001324,0.000535,-1,0.209627,0.330912,0.248671,-0.503552,-0.488425,-0.668632,0.246591,-1,0.013471,0.13884,0.296623,-0.581604,0.097096,-0.806239,-0.047833,-1,0.377939,-0.107609,0.132936,0.225726,-0.107918,0.13346,0.380919,0.197764,0.131003,0.223258,0.038989,0.126643,0.218756,0.195867,0.128536,0.298309,0.19792,0.130226,0.299024,0.039151,0.125101,0.380517,0.039007,0.124229,0.298696,-0.107892,0.133119
0.050000,0.300011,0.038975,0.137531,-0.999999,0.000552,0.001257,0.000545,-1,0.209672,0.330845,0.248714,-0.50357,-0.488427,-0.668629,0.246558,-1,0.013477,0.138722,0.296561,-0.581535,0.097014,-0.806309,-0.04765,-1,0.377921,-0.107636,0.132932,0.225716,-0.107924,0.133485,0.380915,0.197756,0.131005,0.223254,0.038978,0.126656,0.218748,0.195853,0.128567,0.298298,0.1979,0.130255,0.29901,0.039144,0.125096,0.380505,0.038983,0.124254,0.298697,-0.107902,0.133124
