Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.30035,0.03882,0.138061,-1.0,-0.000165,-0.000285,-7.9e-05,-1,0.209506,-0.282744,0.333309,-0.496903,-0.060041,-0.829037,-0.24936,-1,0.171411,0.137397,0.235433,-0.36108,-0.0326,-0.9243,0.119284,-1,0.380756,0.039121,0.123709,0.225787,-0.107831,0.131543,0.378144,-0.107505,0.133684,0.223376,0.038935,0.12493,0.298829,-0.107842,0.132057,0.299273,0.039306,0.123772,0.218685,0.195838,0.12761,0.298345,0.197977,0.129162,0.380949,0.197741,0.130623
0.008333,0.300342,0.038863,0.138156,-1.0,-0.000196,-0.000491,-6.5e-05,-1,0.209613,-0.282745,0.333384,-0.497331,-0.059983,-0.828811,-0.249272,-1,0.171378,0.137376,0.235433,-0.361143,-0.032964,-0.924267,0.119249,-1,0.380753,0.039136,0.123699,0.225793,-0.107826,0.131544,0.378137,-0.107481,0.133706,0.223358,0.038924,0.124931,0.298827,-0.107837,0.132047,0.299267,0.039324,0.123776,0.218684,0.195856,0.127612,0.298353,0.197998,0.129161,0.380954,0.197755,0.130614
0.012500,0.300313,0.038836,0.138054,-1.0,-0.000193,-0.000253,-0.000141,-1,0.209653,-0.282712,0.33344,-0.497546,-0.059893,-0.828698,-0.24924,-1,0.171328,0.137367,0.235441,-0.361192,-0.033307,-0.924241,0.119199,-1,0.38073,0.039151,0.123714,0.22578,-0.107798,0.131548,0.37812,-0.107462,0.133694,0.223334,0.038943,0.124931,0.298805,-0.107813,0.132059,0.299252,0.039328,0.123787,0.21867,0.195865,0.127615,0.298333,0.198009,0.129168,0.380932,0.19778,0.130626
0.016667,0.300293,0.038821,0.138051,-1.0,-0.00019,-0.000228,-0.000136,-1,0.209706,-0.282703,0.333485,-0.497767,-0.059775,-0.828587,-0.249195,-1,0.171278,0.13732,0.235436,-0.361246,-0.033554,-0.924207,0.119236,-1,0.38072,0.03913,0.123716,0.225752,-0.107819,0.131559,0.378095,-0.107482,0.13369,0.223325,0.038927,0.124954,0.298792,-0.107837,0.132069,0.299234,0.039311,0.123792,0.218655,0.195856,0.127627,0.298317,0.197998,0.129182,0.380924,0.197749,0.130624
0.020833,0.30026,0.038807,0.13806,-1.0,-0.000197,-0.000224,-0.00012,-1,0.209709,-0.282647,0.333546,-0.497754,-0.059803,-0.828565,-0.24929,-1,0.171212,0.137297,0.235441,-0.361272,-0.033732,-0.924189,0.119246,-1,0.38069,0.039121,0.123728,0.225717,-0.107833,0.131565,0.378055,-0.107493,0.133688,0.223309,0.038928,0.124951,0.298761,-0.107842,0.132076,0.299203,0.039295,0.123808,0.218623,0.195837,0.127635,0.298296,0.197977,0.129183,0.380893,0.19773,0.130633
0.025000,0.300251,0.038796,0.138075,-1.0,-0.000173,-0.000237,-4.5e-05,-1,0.20972,-0.282619,0.333588,-0.49778,-0.059672,-0.828548,-0.249322,-1,0.171149,0.13724,0.235437,-0.36127,-0.033829,-0.924176,0.119323,-1,0.38067,0.039077,0.123739,0.225686,-0.107869,0.131571,0.378026,-0.107521,0.133695,0.223313,0.038908,0.124961,0.298743,-0.107875,0.132085,0.299177,0.039263,0.123815,0.218602,0.19579,0.12766,0.298283,0.197944,0.129204,0.380877,0.197693,0.130645
0.041667,0.300204,0.038781,0.13808,-1.0,-0.00015,-0.000199,-2.4e-05,-1,0.209744,-0.282469,0.333763,-0.497937,-0.059392,-0.828408,-0.249542,-1,0.170931,0.137173,0.235434,-0.361222,-0.034492,-0.924159,0.119409,-1,0.380634,0.039049,0.123757,0.22564,-0.107885,0.131585,0.377964,-0.107517,0.133721,0.223273,0.038873,0.12496,0.298689,-0.107908,0.132094,0.299136,0.039234,0.123829,0.218596,0.195765,0.127705,0.298251,0.197914,0.129214,0.380862,0.197666,0.130671
0.045833,0.300229,0.038814,0.138078,-1.0,-0.000148,-0.000224,-2.3e-05,-1,0.209728,-0.282386,0.333797,-0.497875,-0.05938,-0.8284,-0.249696,-1,0.170884,0.137204,0.235405,-0.361177,-0.034685,-0.924177,0.119355,-1,0.380652,0.039076,0.123738,0.225668,-0.107849,0.131577,0.377988,-0.107488,0.133705,0.223284,0.038892,0.124939,0.298707,-0.107887,0.132084,0.299161,0.039272,0.12382,0.218619,0.195803,0.12769,0.298263,0.19795,0.129205,0.38088,0.197693,0.130649
0.050000,0.300254,0.038826,0.138042,-1.0,-0.000143,-0.000178,-3.8e-05,-1,0.209729,-0.282338,0.333819,-0.497893,-0.059349,-0.828362,-0.249794,-1,0.170893,0.1372,0.235418,-0.361269,-0.03505,-0.924142,0.11924,-1,0.380679,0.039099,0.12372,0.225702,-0.107826,0.131552,0.378021,-0.107467,0.133688,0.223293,0.038895,0.124923,0.298725,-0.107873,0.132071,0.29919,0.039284,0.123813,0.218646,0.195821,0.127654,0.298291,0.19797,0.129178,0.380907,0.19772,0.130628
0.054167,0.300263,0.03885,0.138043,-1.0,-0.000147,-0.000218,-3.3e-05,-1,0.209717,-0.282278,0.333859,-0.497945,-0.059351,-0.828299,-0.2499,-1,0.170831,0.137212,0.235381,-0.361241,-0.035476,-0.924158,0.11907,-1,0.380685,0.039125,0.123711,0.225706,-0.107812,0.131544,0.378033,-0.107453,0.133678,0.223287,0.038916,0.124902,0.298734,-0.107847,0.132055,0.299193,0.039309,0.123801,0.218649,0.195852,0.127636,0.29829,0.197993,0.129159,0.380903,0.197753,0.130624
