Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.008333,0.30002,0.039093,0.138547,-0.999999,0.00025,-0.000847,0.000718,-1,0.257173,0.308559,0.225488,-0.480763,-0.512089,-0.666443,0.249972,-1,0.1724,0.17772,0.169108,-0.503227,0.054265,-0.861657,-0.03695,-1,0.38048,0.038992,0.124392,0.225783,-0.107727,0.135119,0.378026,-0.107477,0.1335,0.223171,0.038905,0.126895,0.298701,-0.107866,0.132919,0.298999,0.039181,0.125229,0.218758,0.195858,0.128505,0.298297,0.197934,0.130206,0.380887,0.197661,0.131164
0.012500,0.299994,0.039078,0.138546,-0.999999,0.000246,-0.000818,0.000711,-1,0.257334,0.308451,0.225198,-0.480352,-0.512981,-0.666301,0.249311,-1,0.173529,0.177787,0.167851,-0.502909,0.054329,-0.861837,-0.036976,-1,0.38046,0.038992,0.124392,0.225745,-0.10774,0.135136,0.377993,-0.107498,0.133523,0.223155,0.038905,0.126905,0.298669,-0.107889,0.132938,0.298975,0.039182,0.125228,0.218736,0.195852,0.128512,0.298281,0.197934,0.130211,0.38087,0.197661,0.131165
0.016667,0.299958,0.039067,0.138608,-0.999999,0.000234,-0.000896,0.000711,-1,0.257476,0.308253,0.224964,-0.480119,-0.51372,-0.666036,0.248946,-1,0.174643,0.177848,0.166658,-0.502575,0.053683,-0.862056,-0.037362,-1,0.380435,0.038992,0.124416,0.225712,-0.107755,0.135163,0.377958,-0.107511,0.133544,0.223139,0.038905,0.126918,0.298636,-0.1079,0.132975,0.29894,0.03918,0.125255,0.218719,0.195846,0.128541,0.29826,0.197932,0.130249,0.380852,0.197664,0.13119
0.020833,0.299947,0.039059,0.138612,-0.999999,0.00022,-0.00087,0.000713,-1,0.257671,0.308075,0.224746,-0.480002,-0.514371,-0.665792,0.248477,-1,0.175781,0.177855,0.165358,-0.5022,0.054305,-0.862252,-0.036993,-1,0.380424,0.038986,0.124439,0.225701,-0.107771,0.135189,0.377941,-0.107531,0.133584,0.223125,0.038906,0.126937,0.298623,-0.107905,0.133003,0.298928,0.039177,0.125267,0.218714,0.195847,0.12856,0.298253,0.197927,0.130246,0.380846,0.19766,0.13121
0.025000,0.299923,0.039045,0.138827,-0.999999,0.000389,-0.001501,0.000684,-1,0.257863,0.308063,0.224389,-0.479439,-0.515131,-0.665909,0.247675,-1,0.176942,0.177939,0.164311,-0.502265,0.053841,-0.862227,-0.037354,-1,0.380431,0.03899,0.124449,0.225694,-0.107771,0.135193,0.377927,-0.10754,0.13359,0.223133,0.038905,0.126944,0.298616,-0.107926,0.13301,0.298943,0.039182,0.125284,0.218722,0.19584,0.128584,0.298263,0.197929,0.130279,0.38085,0.197653,0.131224
0.041667,0.300003,0.039052,0.138871,-0.999999,0.000449,-0.001592,0.000671,-1,0.258686,0.307653,0.223212,-0.477965,-0.517119,-0.666142,0.245747,-1,0.181428,0.177999,0.15986,-0.50183,0.053397,-0.862491,-0.037749,-1,0.380508,0.03898,0.124478,0.225787,-0.107753,0.135198,0.37803,-0.107522,0.13358,0.223203,0.038893,0.126983,0.298705,-0.107906,0.132993,0.299025,0.039168,0.125311,0.218806,0.195823,0.128612,0.298335,0.197914,0.130304,0.380918,0.197656,0.131261
0.045833,0.30001,0.039054,0.138848,-0.999999,0.000438,-0.001559,0.000661,-1,0.258879,0.307485,0.223016,-0.477835,-0.517449,-0.666061,0.245528,-1,0.182537,0.177918,0.158827,-0.50193,0.053872,-0.862431,-0.037104,-1,0.380507,0.038985,0.124462,0.225803,-0.107747,0.135193,0.378051,-0.107515,0.133575,0.223206,0.038884,0.126977,0.298715,-0.107889,0.132988,0.299028,0.039163,0.125313,0.218799,0.195827,0.128613,0.29833,0.197922,0.130308,0.38092,0.197655,0.131253
0.054167,0.300065,0.039082,0.138607,-0.999999,0.000257,-0.000892,0.0007,-1,0.259283,0.307232,0.222527,-0.477385,-0.518218,-0.666012,0.244911,-1,0.184587,0.17802,0.156614,-0.50146,0.052699,-0.862741,-0.037937,-1,0.380533,0.038998,0.124441,0.225823,-0.107759,0.135191,0.378075,-0.107512,0.133557,0.223233,0.038896,0.126961,0.298756,-0.107891,0.132954,0.299055,0.039175,0.125291,0.21882,0.195849,0.128565,0.298353,0.197941,0.130285,0.380931,0.197672,0.131232
0.058333,0.300089,0.039105,0.13858,-0.999999,0.000261,-0.000855,0.000748,-1,0.259553,0.307285,0.22221,-0.476969,-0.518769,-0.666183,0.24409,-1,0.185591,0.177928,0.155656,-0.501459,0.052299,-0.862767,-0.037891,-1,0.380547,0.039011,0.124425,0.225827,-0.107759,0.13518,0.378077,-0.107502,0.133559,0.223246,0.038904,0.12695,0.298761,-0.107894,0.13295,0.299066,0.039183,0.12527,0.218824,0.195862,0.128551,0.29836,0.197943,0.130262,0.380945,0.197679,0.131205
0.062500,0.300077,0.039091,0.13854,-1.0,0.00023,-0.000786,0.0007,-1,0.259779,0.307212,0.221967,-0.476698,-0.519221,-0.666183,0.243659,-1,0.186597,0.177921,0.15462,-0.501286,0.051934,-0.862885,-0.038014,-1,0.380545,0.03902,0.124408,0.225822,-0.107768,0.135177,0.378068,-0.10751,0.133538,0.22324,0.038916,0.126936,0.298753,-0.107881,0.132951,0.299069,0.039187,0.125261,0.218819,0.195877,0.128526,0.298356,0.197948,0.130235,0.38094,0.197687,0.131185
