Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,B1_X,B1_Y,B1_Z,C3_X,C3_Y,C3_Z,C1_X,C1_Y,C1_Z,B3_X,B3_Y,B3_Z,C2_X,C2_Y,C2_Z,B2_X,B2_Y,B2_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z
0.004167,0.300638,0.038411,0.138385,-0.999999,-3.2e-05,-0.00068,-0.000954,-1,0.118323,0.2363,0.346046,-0.564883,-0.259111,-0.748755,0.23051,-1,-0.056238,-0.115045,0.364767,-0.606482,0.13501,-0.771493,-0.136933,-1,0.380536,0.038993,0.124315,0.22565,-0.107867,0.134247,0.377969,-0.107564,0.133724,0.223195,0.038815,0.126601,0.298644,-0.107936,0.133136,0.299115,0.039267,0.124927,0.2187,0.195753,0.128841,0.298277,0.197845,0.130368,0.380937,0.197713,0.131146
0.008333,0.300598,0.03841,0.13841,-0.999999,-1.7e-05,-0.000698,-0.000931,-1,0.118316,0.236179,0.346067,-0.56485,-0.259191,-0.748743,0.230537,-1,-0.056252,-0.115098,0.364717,-0.606492,0.134988,-0.771484,-0.136959,-1,0.380504,0.038995,0.124338,0.225606,-0.107868,0.134267,0.377938,-0.107575,0.133735,0.223174,0.038825,0.126595,0.298609,-0.107938,0.133151,0.299072,0.039262,0.124942,0.218676,0.195757,0.12884,0.298247,0.197855,0.130364,0.380907,0.197708,0.131162
0.012500,0.300596,0.038402,0.138367,-0.999999,-2.9e-05,-0.00062,-0.000931,-1,0.118326,0.23605,0.346067,-0.564838,-0.259242,-0.748728,0.230562,-1,-0.056243,-0.115167,0.364644,-0.606501,0.134918,-0.771479,-0.137023,-1,0.380497,0.038987,0.12432,0.225602,-0.107886,0.13424,0.377926,-0.107585,0.133738,0.223165,0.038829,0.126575,0.298596,-0.107944,0.133145,0.29906,0.039252,0.12493,0.218675,0.195765,0.128815,0.29825,0.197858,0.130343,0.380895,0.197697,0.13114
0.033333,0.300627,0.038482,0.138322,-0.999999,-3.5e-05,-0.000604,-0.00091,-1,0.118532,0.235459,0.346231,-0.565102,-0.259384,-0.748423,0.230744,-1,-0.056123,-0.115478,0.364411,-0.606662,0.13479,-0.771345,-0.137189,-1,0.380521,0.03905,0.124289,0.225633,-0.107811,0.134231,0.377955,-0.107516,0.133682,0.223168,0.038874,0.12655,0.298625,-0.107874,0.133109,0.299088,0.039305,0.124893,0.218666,0.195818,0.128744,0.298247,0.197905,0.13029,0.380918,0.197767,0.131096
0.037500,0.300644,0.038496,0.138306,-0.999999,-4.6e-05,-0.00061,-0.000899,-1,0.118598,0.235321,0.346276,-0.565212,-0.259348,-0.748333,0.230808,-1,-0.056099,-0.115608,0.364253,-0.606562,0.13461,-0.771442,-0.137258,-1,0.380539,0.039059,0.124273,0.225664,-0.107809,0.134202,0.377984,-0.1075,0.13367,0.223191,0.03887,0.126549,0.298648,-0.107864,0.133095,0.299109,0.039312,0.124874,0.218681,0.195822,0.128725,0.298261,0.197905,0.130283,0.380942,0.197775,0.131072
0.041667,0.300668,0.038537,0.138313,-1.0,5e-06,-0.000639,-0.000794,-1,0.118641,0.235204,0.346293,-0.565194,-0.259355,-0.748341,0.230818,-1,-0.056048,-0.11567,0.364229,-0.606629,0.134628,-0.771383,-0.137275,-1,0.380558,0.03906,0.124268,0.225677,-0.107799,0.134204,0.377995,-0.107505,0.13367,0.223212,0.038876,0.126539,0.298664,-0.107853,0.133094,0.299125,0.039313,0.124877,0.218692,0.195833,0.128736,0.298278,0.197917,0.130278,0.380953,0.197782,0.131081
0.045833,0.300686,0.038519,0.138328,-0.999999,6e-06,-0.00067,-0.00081,-1,0.118675,0.235073,0.346284,-0.565134,-0.25941,-0.748375,0.230792,-1,-0.056001,-0.115758,0.364195,-0.606674,0.134538,-0.771347,-0.137368,-1,0.380573,0.039051,0.124264,0.225692,-0.107816,0.134201,0.378018,-0.107515,0.133667,0.22323,0.038869,0.12654,0.298685,-0.107874,0.133092,0.299142,0.039299,0.12487,0.218722,0.19582,0.128742,0.298306,0.19791,0.130281,0.38097,0.197775,0.131088
0.050000,0.300671,0.03847,0.138353,-0.999999,-2.3e-05,-0.000689,-0.000919,-1,0.118687,0.234962,0.34628,-0.565042,-0.259468,-0.748436,0.230755,-1,-0.055972,-0.115848,0.364184,-0.606743,0.134536,-0.771297,-0.137345,-1,0.380567,0.039045,0.124276,0.225686,-0.107823,0.134216,0.378012,-0.107522,0.133692,0.223223,0.038867,0.126562,0.298677,-0.107875,0.133107,0.299133,0.039289,0.124891,0.218723,0.195815,0.12876,0.2983,0.197905,0.130304,0.380958,0.197762,0.131113
0.054167,0.300662,0.038451,0.13837,-0.999999,-1.6e-05,-0.0007,-0.000923,-1,0.118715,0.234813,0.346297,-0.56503,-0.259482,-0.748437,0.230764,-1,-0.055944,-0.115953,0.364157,-0.606791,0.134418,-0.771267,-0.137422,-1,0.380556,0.039019,0.124293,0.225676,-0.107843,0.134216,0.378,-0.107542,0.133698,0.223224,0.038853,0.126574,0.298668,-0.107903,0.13311,0.29912,0.039263,0.124901,0.218709,0.195797,0.128798,0.298298,0.197888,0.130323,0.380952,0.197742,0.131125
0.058333,0.300648,0.038445,0.138362,-0.999999,-2.6e-05,-0.000654,-0.000926,-1,0.11874,0.234694,0.346305,-0.564981,-0.259526,-0.748465,0.230744,-1,-0.055924,-0.116031,0.364127,-0.606819,0.134352,-0.771246,-0.137476,-1,0.380544,0.039018,0.124308,0.225668,-0.107851,0.134233,0.377994,-0.107548,0.13372,0.223221,0.038851,0.126591,0.298651,-0.107907,0.133116,0.299103,0.03926,0.124935,0.21871,0.19579,0.128811,0.298293,0.197885,0.130344,0.380941,0.197734,0.13114
