Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300656,0.038455,0.138236,-0.999999,-2.7e-05,-0.000629,-0.000933,-1,-0.076205,-0.301111,0.337106,-0.58187,0.109808,-0.79171,-0.150214,-1,-0.124323,-0.00448,0.312747,-0.484694,-0.190598,-0.825366,0.217979,-1,0.378041,-0.107592,0.1329,0.225698,-0.107873,0.133227,0.381008,0.19766,0.130981,0.223312,0.038966,0.125417,0.218737,0.195815,0.128333,0.298351,0.197906,0.129885,0.299169,0.039225,0.124214,0.380645,0.039025,0.123889,0.298726,-0.107902,0.1328
0.008333,0.300668,0.038493,0.138316,-0.999999,-7e-05,-0.000814,-0.000921,-1,-0.076191,-0.300996,0.337101,-0.58188,0.109938,-0.79169,-0.15019,-1,-0.124356,-0.004384,0.312745,-0.484685,-0.190723,-0.825384,0.217821,-1,0.378066,-0.107569,0.132881,0.225718,-0.107848,0.133225,0.381021,0.197686,0.130972,0.223332,0.03899,0.125406,0.218759,0.195831,0.128333,0.298367,0.197929,0.129872,0.299187,0.039247,0.124196,0.38066,0.039039,0.123877,0.298742,-0.107885,0.132803
0.012500,0.30067,0.038513,0.138314,-0.999999,-8e-05,-0.000828,-0.000925,-1,-0.076205,-0.300911,0.337067,-0.581788,0.110108,-0.791752,-0.150094,-1,-0.124431,-0.004255,0.312686,-0.484724,-0.191369,-0.825348,0.217304,-1,0.378059,-0.107549,0.132873,0.225727,-0.107837,0.133219,0.381027,0.197709,0.130971,0.223334,0.039012,0.125401,0.218761,0.195852,0.128314,0.298363,0.197948,0.129868,0.299191,0.039265,0.124194,0.380666,0.039065,0.123857,0.298744,-0.107866,0.132781
0.016667,0.300657,0.038532,0.138284,-0.999999,-7.5e-05,-0.000776,-0.000918,-1,-0.076213,-0.300819,0.337076,-0.58182,0.11025,-0.791722,-0.150026,-1,-0.124492,-0.004166,0.312714,-0.48471,-0.19129,-0.825367,0.217335,-1,0.378046,-0.10754,0.132874,0.225707,-0.10781,0.133217,0.381005,0.197723,0.130958,0.223312,0.039029,0.125398,0.218738,0.195871,0.128306,0.298339,0.197972,0.129846,0.299174,0.039285,0.124185,0.380648,0.039084,0.123856,0.298723,-0.107857,0.132777
0.020833,0.30061,0.038525,0.138303,-0.999999,-0.000111,-0.000807,-0.000973,-1,-0.076232,-0.300753,0.337052,-0.581794,0.110421,-0.79174,-0.149903,-1,-0.12456,-0.004085,0.312769,-0.48468,-0.190896,-0.825408,0.217592,-1,0.378018,-0.107526,0.13286,0.225675,-0.107798,0.133212,0.380985,0.197733,0.130951,0.223287,0.039042,0.125393,0.218704,0.195887,0.128308,0.298323,0.197977,0.129849,0.299147,0.039288,0.124186,0.380623,0.039094,0.123846,0.298689,-0.10785,0.132771
0.025000,0.300575,0.038533,0.138287,-0.999999,-0.00011,-0.000769,-0.000969,-1,-0.076239,-0.300676,0.337031,-0.581797,0.110568,-0.791738,-0.149793,-1,-0.124623,-0.003991,0.312791,-0.484705,-0.190719,-0.825416,0.21766,-1,0.377977,-0.107516,0.132846,0.225639,-0.107789,0.133192,0.380949,0.197742,0.130945,0.223259,0.039048,0.125382,0.218673,0.195901,0.128309,0.298291,0.197989,0.129836,0.299103,0.039304,0.124165,0.380594,0.039101,0.123843,0.298655,-0.107841,0.132766
0.029167,0.300542,0.038516,0.138306,-0.999999,-9.8e-05,-0.000797,-0.000962,-1,-0.076254,-0.300615,0.336983,-0.581717,0.110752,-0.791795,-0.149662,-1,-0.124692,-0.003912,0.312803,-0.484712,-0.190539,-0.825433,0.217738,-1,0.37794,-0.107526,0.132856,0.225604,-0.107811,0.133203,0.380928,0.197728,0.130947,0.223231,0.039038,0.125392,0.218643,0.195885,0.128311,0.298258,0.197981,0.129845,0.299077,0.039288,0.12418,0.380554,0.039092,0.123852,0.298609,-0.107846,0.132783
0.033333,0.300498,0.038498,0.138318,-0.999999,-8.1e-05,-0.000769,-0.000941,-1,-0.076228,-0.300553,0.336991,-0.581804,0.110855,-0.791736,-0.149567,-1,-0.124749,-0.003834,0.312838,-0.484751,-0.190384,-0.825439,0.217761,-1,0.377885,-0.107543,0.132894,0.225562,-0.107828,0.133225,0.380888,0.197712,0.130964,0.223196,0.03902,0.125409,0.218601,0.195869,0.128342,0.29822,0.197957,0.12986,0.29903,0.039272,0.124195,0.380517,0.039065,0.123878,0.298564,-0.107859,0.132806
