Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.008333,0.300594,0.038549,0.138331,-0.999999,-3.9e-05,-0.00082,-0.000951,-1,0.005898,-0.302234,0.340761,-0.525002,0.240436,-0.792724,-0.195325,-1,-0.086659,-0.024309,0.367069,-0.538001,-0.022898,-0.825286,0.170097,-1,0.377932,-0.107503,0.132954,0.225638,-0.107812,0.132912,0.380947,0.19777,0.130924,0.223253,0.039053,0.125401,0.218676,0.195874,0.127951,0.298286,0.197974,0.129713,0.299102,0.039311,0.124198,0.380593,0.039109,0.123861,0.298633,-0.107844,0.132498
0.012500,0.300604,0.038532,0.138192,-0.999999,-2.3e-05,-0.000535,-0.000966,-1,0.005894,-0.302229,0.340858,-0.525239,0.24075,-0.792508,-0.19518,-1,-0.086634,-0.024381,0.367164,-0.538105,-0.02314,-0.82525,0.169912,-1,0.377934,-0.107514,0.13295,0.225641,-0.107812,0.132916,0.380939,0.197772,0.130922,0.223254,0.03906,0.125389,0.218671,0.195877,0.127967,0.298283,0.197969,0.129717,0.299098,0.039309,0.124192,0.380585,0.039112,0.123862,0.298631,-0.107846,0.132495
0.020833,0.300618,0.038531,0.138317,-0.999999,-7e-05,-0.000811,-0.000945,-1,0.005848,-0.302244,0.341013,-0.525509,0.241252,-0.792223,-0.194986,-1,-0.086571,-0.024528,0.367295,-0.538213,-0.023326,-0.825212,0.169727,-1,0.377944,-0.107547,0.132928,0.225651,-0.107835,0.132896,0.380956,0.197738,0.130906,0.223271,0.039036,0.125376,0.21869,0.195862,0.127976,0.298297,0.197945,0.129702,0.29912,0.039286,0.124193,0.380607,0.039087,0.123853,0.298653,-0.107872,0.132475
0.025000,0.300613,0.038511,0.138313,-0.999999,-7e-05,-0.000799,-0.00095,-1,0.005813,-0.302272,0.341102,-0.525577,0.241491,-0.792122,-0.194917,-1,-0.086551,-0.024609,0.367368,-0.538265,-0.023372,-0.825187,0.169678,-1,0.377955,-0.107561,0.132946,0.225651,-0.107844,0.132909,0.38096,0.197705,0.130915,0.223266,0.039012,0.125384,0.218679,0.195848,0.127983,0.2983,0.197919,0.129717,0.299119,0.039263,0.124194,0.38061,0.039068,0.123867,0.298661,-0.10789,0.132491
0.029167,0.300587,0.038489,0.138297,-0.999999,-0.0001,-0.000728,-0.001028,-1,0.00578,-0.302275,0.341214,-0.525706,0.241679,-0.791991,-0.194871,-1,-0.086594,-0.024689,0.36744,-0.538156,-0.023475,-0.825261,0.169652,-1,0.377948,-0.107568,0.132933,0.225638,-0.107838,0.13292,0.380944,0.197709,0.130933,0.223253,0.039018,0.125402,0.218654,0.195854,0.128002,0.298287,0.197923,0.129732,0.299105,0.039267,0.12421,0.380596,0.039072,0.12387,0.298649,-0.107884,0.132493
0.033333,0.300584,0.038483,0.138316,-0.999999,-0.000104,-0.00075,-0.001037,-1,0.005738,-0.302297,0.341298,-0.525716,0.241876,-0.791929,-0.19485,-1,-0.086574,-0.024766,0.367501,-0.538154,-0.023482,-0.825261,0.169655,-1,0.377947,-0.107574,0.132942,0.225639,-0.107846,0.132942,0.380942,0.197701,0.130938,0.223253,0.039007,0.12541,0.218644,0.19586,0.127993,0.298284,0.197921,0.129744,0.299108,0.039258,0.124218,0.380592,0.039058,0.123869,0.298649,-0.107898,0.132498
0.037500,0.30059,0.038484,0.138332,-0.999999,-8.3e-05,-0.000787,-0.001036,-1,0.005716,-0.302298,0.341399,-0.525798,0.242053,-0.791823,-0.194843,-1,-0.086541,-0.024841,0.367573,-0.538208,-0.023568,-0.825228,0.169633,-1,0.377946,-0.10757,0.132965,0.22564,-0.107841,0.132929,0.380952,0.197704,0.130949,0.223259,0.039013,0.125424,0.218641,0.195864,0.127986,0.298289,0.197923,0.129747,0.299107,0.039264,0.12422,0.380598,0.039066,0.123872,0.298649,-0.107898,0.132506
0.041667,0.300597,0.038463,0.138352,-0.999999,-8.2e-05,-0.000825,-0.001041,-1,0.005715,-0.302328,0.341503,-0.525901,0.242177,-0.791718,-0.194835,-1,-0.086458,-0.024941,0.36762,-0.538341,-0.023841,-0.825164,0.169486,-1,0.377959,-0.107591,0.132978,0.225653,-0.107872,0.132943,0.380966,0.197687,0.13096,0.223277,0.038999,0.125436,0.218647,0.195855,0.127968,0.298308,0.197903,0.129759,0.299126,0.039244,0.12423,0.3806,0.039049,0.123877,0.298659,-0.107916,0.132517
