Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Capture Frame Rate,240.000000,,,,,,,nan,,,,,,,,nan,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,battery_state,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,gripper_state,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,chisel_state,C1_X,C1_Y,C1_Z,C3_X,C3_Y,C3_Z,A1_X,A1_Y,A1_Z,B3_X,B3_Y,B3_Z,A3_X,A3_Y,A3_Z,A2_X,A2_Y,A2_Z,B2_X,B2_Y,B2_Z,B1_X,B1_Y,B1_Z,C2_X,C2_Y,C2_Z
0.004167,0.300041,0.039004,0.138849,-0.999999,0.000424,-0.00157,0.000674,-1,0.231156,0.270767,0.195918,-0.44998,-0.638391,-0.582746,0.224461,-1,0.10299,0.15423,0.248075,-0.565853,0.058168,-0.792244,-0.220853,-1,0.378067,-0.107638,0.133253,0.225761,-0.108012,0.133519,0.380956,0.197597,0.131195,0.223279,0.038823,0.12771,0.218692,0.195431,0.12914,0.29835,0.197882,0.130341,0.299085,0.039081,0.125805,0.380536,0.038914,0.124707,0.298742,-0.107984,0.133017
0.008333,0.300045,0.039041,0.138564,-0.999999,0.00022,-0.000825,0.000712,-1,0.231146,0.270748,0.195916,-0.450143,-0.638398,-0.582633,0.224407,-1,0.102987,0.154194,0.24806,-0.565849,0.058074,-0.792295,-0.220704,-1,0.378035,-0.107618,0.133219,0.225729,-0.107997,0.133497,0.38092,0.197634,0.131146,0.223235,0.038866,0.127649,0.218643,0.19552,0.12902,0.298321,0.19792,0.130287,0.299049,0.039115,0.125744,0.380495,0.038963,0.124645,0.298709,-0.107959,0.133008
0.012500,0.300032,0.039059,0.138572,-0.999999,0.000271,-0.000909,0.000776,-1,0.231113,0.270731,0.19589,-0.450219,-0.638351,-0.58263,0.224395,-1,0.10296,0.154148,0.248077,-0.565852,0.058012,-0.792312,-0.220652,-1,0.378006,-0.107601,0.133196,0.225698,-0.107977,0.133471,0.380894,0.197649,0.131095,0.223201,0.038889,0.127606,0.218595,0.195583,0.12892,0.298283,0.197943,0.130236,0.299011,0.039137,0.125721,0.380465,0.038983,0.124618,0.29868,-0.107932,0.132985
0.016667,0.299995,0.039089,0.138482,-1.0,0.000199,-0.000739,0.000744,-1,0.2311,0.270764,0.195853,-0.450233,-0.638404,-0.582619,0.224244,-1,0.102921,0.154123,0.248077,-0.565825,0.057934,-0.792353,-0.220595,-1,0.377966,-0.10757,0.133185,0.225665,-0.107963,0.133447,0.380868,0.19768,0.131052,0.223152,0.038916,0.127566,0.218552,0.195651,0.128835,0.298244,0.197969,0.130201,0.298973,0.039174,0.125681,0.380426,0.039016,0.124597,0.298648,-0.107899,0.13297
0.020833,0.299995,0.038983,0.137798,-1.0,0.000469,0.000598,0.00066,-1,0.231086,0.270742,0.195841,-0.450286,-0.638391,-0.582611,0.224197,-1,0.102911,0.154065,0.248114,-0.565854,0.057892,-0.792365,-0.22049,-1,0.377953,-0.107552,0.133169,0.225648,-0.107944,0.133438,0.380838,0.197687,0.131041,0.223135,0.038933,0.127549,0.218521,0.195668,0.12881,0.298225,0.197982,0.130182,0.29895,0.039182,0.125671,0.380406,0.039022,0.124586,0.298627,-0.107888,0.132967
0.025000,0.299983,0.039021,0.137914,-1.0,0.000418,0.00036,0.000692,-1,0.231086,0.270746,0.195828,-0.450305,-0.638425,-0.582596,0.2241,-1,0.10291,0.15401,0.248155,-0.56593,0.057972,-0.792366,-0.220269,-1,0.377941,-0.107542,0.133163,0.225633,-0.10793,0.133443,0.380824,0.197699,0.131032,0.223116,0.038944,0.127533,0.218522,0.195696,0.128795,0.298207,0.197995,0.130171,0.298934,0.039195,0.12567,0.380398,0.039036,0.124584,0.298612,-0.107875,0.132958
0.029167,0.299987,0.039103,0.138536,-0.999999,0.000252,-0.000873,0.000806,-1,0.231104,0.270682,0.195855,-0.450395,-0.63844,-0.582508,0.224103,-1,0.102942,0.153927,0.248204,-0.565998,0.058073,-0.792385,-0.219998,-1,0.377952,-0.107549,0.133161,0.225651,-0.107941,0.133447,0.38084,0.197685,0.131059,0.223143,0.038934,0.127551,0.218557,0.195664,0.128829,0.298221,0.197976,0.130188,0.298951,0.039181,0.125682,0.380418,0.039013,0.124596,0.298627,-0.107886,0.132974
0.033333,0.300021,0.039115,0.138546,-0.999999,0.000264,-0.000861,0.000843,-1,0.231141,0.270666,0.195866,-0.450404,-0.638508,-0.582467,0.224,-1,0.10298,0.153858,0.248267,-0.566064,0.058192,-0.7924,-0.219742,-1,0.377971,-0.107558,0.133189,0.225662,-0.107945,0.13347,0.380876,0.197673,0.13108,0.223171,0.038925,0.127582,0.218604,0.195641,0.128876,0.298255,0.197971,0.130229,0.298982,0.039167,0.125707,0.380436,0.039005,0.124615,0.298644,-0.107897,0.132991
